ID	S10	S11	S12	S13	S14	S15	S16	S17	S18	S19	S2	S20	S22	S23	S24	S25	S26	S27	S28	S29	S3	S30	S31	S32	S33	S34	S35	S36	S37	S38	S39	S4	S40	S41	S42	S43	S44	S45	S5	S51	S52	S53	S54	S55	S6	S7	S8	S9	S56
6e65cbf2fe31638b3c474a94ae072a21	78	104	104	28	89	17	57	65	21	41	189	32	86	21	92	52	213	68	95	109	38	47	320	56	113	101	59	85	58	82	28	131	73	47	30	57	58	248	160	27	39	62	349	150	68	217	164	101	11
426910ef79459c4e43cf02c498319a1e	54	622	51	13	10	29	0	13	8	127	56	5	8	32	0	64	39	51	38	60	32	47	1929	53	80	85	94	47	41	21	37	51	15	0	13	125	0	0	43	7	74	8	0	0	25	377	26	11	0
55539f22a5df0630815c637ffe59896e	54	34	93	130	0	0	0	280	0	0	53	0	0	0	0	702	0	0	26	246	0	0	27	0	46	23	0	46	162	0	0	96	0	120	0	0	0	0	1807	0	0	0	0	0	34	60	31	0	0
da2641856f872cb1560942f81902e44b	49	0	183	0	0	0	59	0	374	0	0	0	28	33	194	0	0	95	91	76	0	719	53	67	61	249	121	828	0	0	28	164	42	0	236	0	0	0	0	0	0	185	0	0	455	45	0	0	0
04ad8c00d87a0b18bf82914e31eba2a4	0	0	58	0	0	0	0	0	0	58	0	0	0	0	61	0	0	0	0	0	0	0	109	0	0	0	0	63	138	0	88	0	35	55	106	2077	0	0	0	100	52	1347	0	0	0	71	0	0	0
5931cbd30b1161d7a4d6ca4b48d8958a	68	26	49	78	145	70	169	66	48	84	247	841	244	39	105	18	42	18	44	0	23	0	35	105	29	89	0	34	79	76	74	103	293	31	56	117	171	59	23	90	29	78	17	0	17	107	122	0	0
285187d09ecad9556a96395b44940831	80	107	90	126	0	0	0	258	0	0	61	0	0	0	6	591	51	49	34	255	40	44	43	30	49	63	55	53	231	0	0	117	0	167	0	0	0	0	1076	0	0	0	0	0	79	95	61	17	0
97394533ad36dc04c7c89909a597730e	63	0	78	57	123	61	261	100	44	64	76	609	102	53	166	0	57	0	150	40	0	0	53	131	42	58	0	50	55	56	81	221	345	37	35	35	187	69	0	44	37	87	21	58	28	76	190	90	0
16b8de171b53be23b3ed37f5032cb1c9	10	12	0	8	18	19	6	19	0	74	0	0	21	11	0	19	44	55	31	36	34	20	507	20	189	56	21	23	104	66	63	0	58	82	77	83	52	1158	14	95	37	31	46	808	0	68	0	26	0
f363a4aca932cd25da8f61b13b9cb95d	17	15	14	0	0	12	27	77	4	0	8	4	0	0	0	30	41	356	279	1524	10	66	47	133	91	70	58	70	22	18	79	24	62	201	26	8	23	133	62	15	18	27	0	34	17	6	0	342	0
41f55e98de5fbd0246199e2f15ca1155	24	31	138	25	25	31	55	46	442	14	24	12	25	23	174	20	37	90	45	63	12	626	53	87	54	119	78	625	0	14	22	50	27	15	221	0	19	0	19	18	18	152	0	0	411	24	13	0	0
97b23d6a7856cf1f2a994b938f92196b	114	109	81	31	40	94	80	80	38	27	53	14	66	41	42	18	43	168	71	88	72	60	36	314	106	176	84	80	70	38	153	85	69	53	84	22	56	44	78	166	123	92	52	221	61	49	27	63	0
122419cbf2d6b4b374143fd54ae1e0c6	22	5	7	602	14	11	20	13	13	15	14	14	8	4	17	62	0	0	0	2	5	0	0	0	5	0	0	0	236	0	4	10	3	5	0	0	0	38	12	0	0	0	1973	62	11	13	5	3	6
efe0ccc5518cde49a4aaa3ac5c7f301c	76	45	59	76	90	58	108	78	56	120	128	208	191	43	82	37	96	45	87	33	38	75	143	141	73	127	39	67	82	77	43	84	70	15	51	117	124	42	22	64	30	53	41	0	60	104	212	14	0
3d8d3da6279578433215688d422238cf	0	47	30	0	1527	91	1145	93	82	59	81	57	69	89	80	0	54	0	0	0	0	0	0	0	0	0	0	9	0	88	26	61	50	19	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0
d283de70c10699cb350eec3da72ae7e4	46	152	79	128	45	79	69	94	27	36	56	36	29	863	55	305	35	82	31	71	147	29	38	28	25	30	156	34	157	0	88	64	0	39	0	0	0	0	127	0	115	7	0	2	34	80	37	10	0
6cc10f4ea895ab25510451bf6333eb84	0	0	0	0	10	4	0	907	0	0	0	25	0	7	0	0	0	0	0	14	0	0	0	24	0	0	0	0	11	9	0	0	0	20	22	0	2642	0	11	7	13	18	0	0	0	0	11	0	0
254cde254185c3c9c8fe3cb6f8a9c52a	32	603	0	0	0	0	16	0	0	125	29	0	0	21	8	26	35	53	27	37	0	39	1870	39	56	48	82	36	0	0	0	28	0	7	0	112	0	8	0	0	44	0	0	0	21	277	22	0	0
1424a8246539838a9610824f357e6006	91	115	1215	0	14	0	0	28	0	0	126	0	0	0	202	0	0	30	0	31	69	16	20	12	18	17	0	310	16	10	14	155	17	15	19	11	0	18	119	20	13	278	12	20	104	153	72	52	0
8f80ae7745e1a555ef4fd7c26ffaa1be	47	101	209	19	102	10	25	97	30	24	149	19	0	9	75	33	137	36	31	119	36	58	28	142	19	43	39	110	74	358	90	109	52	112	95	26	34	26	198	31	73	115	0	12	100	65	34	67	0
082d1d0fd492dfce20a2ca37034f647b	0	0	115	0	0	0	66	0	405	0	0	0	0	0	197	0	0	0	67	62	0	612	0	0	56	185	92	690	0	0	0	156	0	0	189	0	0	0	0	0	0	151	0	0	463	0	0	0	0
803c0a0b3fa11418292149b4aa16c55c	29	42	76	9	204	0	27	9	87	4	227	0	4	0	44	16	764	29	59	65	20	176	31	51	32	60	64	73	0	228	0	121	11	8	82	0	0	0	32	0	0	13	0	0	528	38	29	10	0
d5d0110676bc1a27292eba9ad11573fa	45	699	231	0	0	41	57	53	0	0	55	0	0	41	38	0	0	137	51	82	83	11	0	0	0	14	81	54	33	46	304	118	198	217	53	15	22	21	77	31	135	106	0	0	44	31	26	10	0
332767c244d7bfa48e070bf5d6e343fd	0	0	0	42	0	16	35	129	3	0	8	6	0	0	8	246	77	216	154	786	14	78	150	71	125	107	92	111	107	0	77	26	51	128	9	0	0	7	97	0	0	10	0	0	0	0	0	78	0
f698f36c903c746a46e78d984c208635	26	489	186	0	26	55	42	82	12	0	27	0	0	56	46	0	18	149	68	80	82	24	25	0	0	24	105	66	38	24	258	124	180	131	77	16	0	38	87	36	147	107	0	0	55	51	37	16	0
38205e7a6571556fc76461fd50b08191	0	0	50	0	27	46	0	0	25	63	63	0	0	0	47	0	72	0	0	0	37	0	104	56	78	26	0	39	92	84	57	19	47	36	82	608	64	307	0	54	46	411	0	135	62	112	0	42	0
aed43946afb55caa605187dbd67c9d00	0	0	0	64	0	0	0	113	0	0	0	0	0	0	0	43	0	0	0	23	0	0	0	0	0	0	0	0	2419	21	45	0	0	52	40	0	0	0	0	46	20	0	0	0	0	0	0	0	0
edc45216226453fdec43fd8419ac9c94	23	494	204	0	11	44	36	41	18	0	48	0	0	45	33	0	13	113	45	73	63	44	11	0	13	14	93	87	26	34	245	96	176	182	95	14	0	27	84	21	119	110	0	0	73	34	16	0	0
4bdf95bec8589000d5cbc22cea3cc529	34	600	269	0	24	20	56	49	0	0	37	0	0	21	29	0	10	116	50	58	48	11	0	0	0	4	54	29	31	32	278	96	240	259	43	18	20	16	69	21	115	70	0	0	35	20	19	11	0
2cc285b64e1effb0ce943e0b9e7e7e0f	99	26	37	21	34	29	190	40	28	18	9	35	70	21	79	16	30	50	79	32	18	43	40	418	46	565	56	76	34	0	25	78	62	16	26	17	52	22	19	81	21	50	6	15	24	70	30	46	0
f52429445e547f2ea787bf7cdfece8ab	36	48	55	12	30	44	88	25	14	21	53	53	44	9	22	18	23	99	298	51	26	34	96	106	55	57	39	59	9	15	44	119	54	17	10	16	41	41	30	11	8	16	57	45	24	112	607	93	0
6433456932188f4fbd25b8b36ae34301	32	24	81	58	0	0	14	131	0	0	30	0	0	0	76	350	14	39	47	292	0	0	29	32	34	23	10	31	56	0	0	118	15	66	0	0	0	10	823	0	0	11	0	0	41	39	0	221	0
495e09c012f03f8faf7b34247b9963aa	81	105	1036	13	0	0	0	38	0	0	72	0	0	0	196	31	0	0	0	65	81	0	0	0	0	0	0	212	21	0	0	122	0	32	5	0	0	0	194	0	0	173	0	0	100	86	50	18	0
c6d503de57a795fb6d32494d24c7fd05	27	27	86	43	40	38	50	82	32	32	26	0	34	31	285	30	0	9	23	0	0	0	105	0	0	65	0	48	1201	0	0	164	49	0	0	23	7	17	42	0	0	69	0	0	0	28	0	0	0
1ef3ffdf3c15e98809e6f9add44b702f	20	18	92	16	11	20	31	27	357	12	30	17	20	12	87	18	42	73	36	59	12	441	44	30	60	44	50	520	0	0	0	19	9	0	109	0	0	0	13	0	6	52	0	0	298	25	14	8	0
13739a6251a219405f8ca800fcf6a5ad	30	95	31	0	0	0	80	0	0	0	0	38	7	19	5	31	38	44	267	38	10	35	270	80	116	71	41	42	29	26	30	100	94	18	22	32	49	182	0	26	0	20	5	105	0	81	496	17	0
6ec2afebcc37e7ef78ad03489c6239f3	0	0	0	90	0	0	0	5	0	0	0	0	0	0	0	2121	11	46	0	20	0	10	23	9	12	23	38	21	140	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0
3c175afd474990cda8d32a08db716098	43	68	55	26	52	185	34	57	18	51	105	25	82	44	61	29	50	110	29	64	61	21	184	31	38	66	113	46	20	20	117	36	16	36	10	42	7	28	107	21	34	17	0	26	32	260	35	42	0
40618ea5ca760848edc1bfdbfc63359e	11	9	36	16	19	15	201	26	23	22	6	195	17	10	59	0	9	0	96	10	0	33	47	57	7	20	9	27	92	56	59	216	663	63	52	56	147	47	7	57	28	51	10	2	21	26	69	3	0
1e344d8864c596f07a2f960e2abd2a8d	14	28	50	18	26	19	36	14	400	0	22	0	0	22	85	20	32	34	38	30	0	475	35	25	27	41	53	529	0	0	0	27	0	15	94	0	0	0	19	0	0	54	0	0	356	22	0	0	0
a87b9fe2d2637b65dc4b0ba1cc704808	49	174	95	44	21	113	73	64	59	0	47	14	14	24	63	11	27	105	62	0	57	63	23	72	35	36	73	114	59	0	131	70	67	68	60	12	31	26	40	32	48	47	53	0	136	59	43	33	6
e7e30e3776517e42240502c6865be47e	24	31	100	12	37	15	27	36	14	39	43	209	29	17	41	0	28	25	36	15	21	17	93	71	102	26	27	30	50	27	57	38	59	33	48	40	64	447	41	38	26	64	18	170	24	63	62	33	0
53f9fe65fcb0bd0918faf2da42e3705c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	263	0	0	0	40	52	115	0	53	64	68	30	21	741	0	38	105	107	20	732	0	0	0	48	5
89b1b1b128fe68f4d03acb39e2b021c0	0	18	12	0	25	0	0	0	8	0	28	8	0	0	0	0	175	20	0	6	0	27	10	55	12	11	7	14	10	31	14	21	17	12	31	0	144	7	9	6	0	10	1459	29	193	7	20	8	7
a76c13f7f59bcf3171082deded400649	48	0	49	407	86	0	46	41	0	211	105	0	126	27	65	88	0	0	0	0	0	0	52	0	188	66	0	0	334	48	0	0	0	0	0	0	0	100	0	59	36	0	0	0	0	63	0	0	0
8142fc56b046a9765f1f43ed9242e5fb	45	17	71	45	35	14	79	55	14	23	42	16	23	13	780	68	7	4	37	22	13	3	5	59	8	4	6	58	36	4	0	405	51	15	0	0	11	0	132	5	3	68	40	14	26	36	17	5	0
734aac64f1d7450ffaaa66f954317a0d	17	23	101	17	35	27	37	31	230	11	28	12	17	27	128	25	44	78	48	78	16	308	39	48	42	45	66	344	9	4	6	24	0	4	154	7	0	0	17	0	8	87	0	0	228	18	6	6	0
a04bc090d9537565dd463e75bf153be3	0	0	141	58	23	0	94	89	22	0	0	0	15	0	1051	0	0	0	28	0	0	0	0	0	0	0	0	40	0	0	0	708	0	0	0	0	0	0	45	0	0	44	0	0	0	15	0	0	0
8055dd153f2f568cd24bba208343bf6d	0	0	0	52	646	74	450	120	77	68	134	50	67	63	130	0	98	0	50	2	0	0	0	0	0	0	4	5	0	122	2	84	66	0	8	0	4	0	0	3	0	3	0	0	5	0	0	0	0
2f5c93f499ad72526d72f12b7b33867d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	274	541	0	0	0	0	138
0380d3b78ca2c446664a73e69233224a	44	145	176	6	3	13	16	11	0	55	30	0	0	16	57	6	9	59	33	24	48	16	467	21	11	27	25	59	11	0	44	106	13	8	0	44	0	0	42	0	15	39	3	0	31	428	31	12	0
8231bcb1d3121f3d3e4925c4e70a09d5	52	367	152	0	24	37	43	44	0	0	33	0	0	47	49	0	7	88	52	58	50	0	0	0	0	0	53	17	0	44	170	77	146	232	34	0	21	0	63	18	85	65	0	0	41	19	27	0	0
0f4d353be27512e157345bb6a34eb23b	24	51	84	12	0	18	21	45	0	28	54	14	18	0	28	31	0	58	57	82	27	22	206	0	72	33	30	48	33	0	40	70	30	39	0	41	25	134	105	18	14	24	0	56	33	128	126	204	0
03cedd93e663856137b76c18d2eeb2b4	67	92	114	0	7	6	11	168	0	0	64	0	0	7	14	9	9	14	8	159	53	14	7	44	8	20	10	12	17	0	22	117	0	120	17	0	9	6	493	7	0	18	0	9	81	91	45	25	101
a091f6c9d14efaf389e518f8d258a78d	0	0	0	71	69	45	62	121	37	1201	0	35	41	31	51	0	0	0	0	0	0	0	137	10	0	0	0	0	0	0	0	0	0	0	0	63	6	0	0	7	0	0	0	0	0	197	0	0	0
2c5a7de4c16c01df6091e60f3d0e226a	19	110	0	0	0	0	0	7	0	0	0	0	24	72	13	0	0	13	9	0	0	6	0	0	5	18	150	0	64	39	98	8	91	62	73	19	48	34	8	137	908	56	4	44	0	0	0	4	0
76b6c37aedbd7fe2f518a6898619faa1	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	18	26	216	136	945	0	85	40	16	46	56	30	70	10	0	48	19	43	117	0	0	0	11	48	0	0	7	0	0	0	0	0	52	0
500e0dd0c054259b06199a555d7cdfa0	74	0	29	29	104	0	0	64	0	0	356	0	297	0	0	55	182	0	0	0	0	0	0	0	63	58	0	0	24	59	0	0	0	0	0	0	0	303	157	0	0	0	0	140	106	0	0	0	0
85f27f1feb3fb220e6dc121dac8f71fd	73	75	681	0	0	4	0	11	0	6	71	0	0	0	122	0	6	13	8	10	68	5	20	0	6	0	8	182	7	10	10	94	5	8	14	4	0	4	77	3	7	193	0	0	61	103	52	0	0
560a52008a3d35366e74ff906eca985c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	717	0	0	0	0	52	1228	0	0	0	0	0
681a1f186cb9f7df062a29763cc17a46	29	40	43	0	11	0	76	41	13	0	42	15	0	0	0	65	41	51	164	103	18	34	99	59	61	71	36	58	44	0	0	102	52	33	0	0	33	19	98	0	0	12	76	9	30	73	193	61	0
4f5f299f4cda16da88f71c35f278e4d4	30	30	51	16	52	46	112	39	35	0	50	99	32	42	156	0	61	32	78	26	25	18	22	46	28	32	35	59	21	38	46	153	139	0	27	20	47	0	21	10	0	63	38	0	39	28	99	15	0
4fcc5d7564a27eb4cd7650e26cbf6abf	39	24	47	44	62	51	82	42	36	35	67	73	71	27	50	31	48	48	41	30	25	20	41	55	49	59	44	35	50	33	64	44	38	22	0	0	51	47	29	40	26	31	76	38	0	53	95	23	0
8e35c811e16ae1615d5d4a6fff01682b	56	67	847	0	0	0	10	11	0	0	67	12	0	0	138	0	0	0	0	0	45	0	0	13	0	0	0	167	11	0	23	102	16	0	0	0	0	0	68	0	13	144	0	0	61	102	31	18	0
4780142ccc76b70dbbab5dd1eeb2185c	34	33	51	14	26	45	51	49	32	18	38	0	23	17	48	28	46	67	57	48	49	62	77	168	51	66	65	69	35	44	77	52	39	20	60	22	30	0	31	0	0	50	15	28	53	39	28	27	0
9d21801f946000876395f5f508c72b43	24	37	42	0	88	0	30	0	20	23	112	0	5	6	0	19	271	27	49	41	21	56	127	69	67	42	44	50	12	77	20	49	18	8	34	16	16	109	24	6	15	25	0	64	129	113	0	13	0
463260157d1d0f9a7e8d0a42847ef2a1	9	9	53	0	8	15	18	9	315	6	11	6	7	10	72	0	9	31	22	23	0	388	24	0	21	62	20	404	0	0	10	28	0	0	64	5	0	0	11	5	0	64	0	0	239	10	7	0	0
b3cb63b6e32b51e93261f742b50ea5b2	54	58	854	0	0	0	0	7	0	0	68	0	0	0	132	3	0	4	0	9	53	0	5	0	0	0	0	162	0	0	6	93	6	9	0	0	0	4	87	0	0	158	0	0	63	79	25	16	0
317b7f67b0cfa0bd56df55e2e1ea123c	0	0	0	0	0	0	62	0	0	0	0	323	0	0	0	0	0	0	87	0	0	0	0	100	69	32	0	0	0	0	0	60	88	0	0	0	165	212	0	0	0	0	291	204	0	0	224	60	0
f93077566650be96028e5115095d36dd	25	7	97	9	16	15	43	25	36	14	13	12	19	11	114	12	36	47	46	42	9	101	36	68	43	109	50	357	17	23	13	45	33	13	47	13	11	10	5	23	21	160	32	5	38	9	7	13	0
c048764fca0481cb2c1c8906b41343c5	24	98	32	0	0	0	14	18	10	136	28	0	0	17	25	14	34	40	23	47	21	27	481	41	50	35	47	42	13	0	17	31	12	14	10	58	6	86	36	12	28	25	0	0	34	210	16	31	0
99713d280ab4eb8fab62e5aab675ed05	44	39	144	0	57	0	0	35	16	45	93	0	24	19	49	8	119	42	29	70	23	32	197	23	47	46	33	85	12	57	13	50	18	10	14	25	0	15	45	10	11	51	0	15	45	110	13	70	0
3e394d4653653f1c5813e0426b474ef2	8	29	50	9	10	15	39	62	85	10	12	0	17	11	62	8	37	98	77	242	15	154	31	31	48	61	42	188	2	0	24	51	14	39	55	6	0	2	40	6	0	49	0	0	105	17	10	36	0
60232edf4cc5f7192af1bb573b098bf4	22	29	25	23	32	106	24	16	27	36	26	66	26	32	33	32	30	43	37	26	32	36	40	18	49	24	70	34	68	31	78	31	29	23	41	122	17	45	16	24	31	50	0	47	37	49	45	13	0
349fa7afffd8f6ab88f205ff42dc7c50	76	0	0	0	84	27	46	46	22	0	595	0	755	53	36	0	32	0	0	0	0	0	0	0	0	65	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c6511458fe3be164da8d3be7f12965b8	81	20	21	19	7	12	16	18	0	9	15	9	46	4	15	8	7	39	14	11	23	14	11	60	51	99	24	25	73	19	44	25	24	20	19	13	40	24	16	300	17	37	58	313	20	25	8	53	0
81e9b4f3efb4041d0005b24b20a3fa7a	24	46	183	0	8	0	6	0	0	34	42	0	0	0	46	0	25	15	10	15	17	15	148	91	64	16	24	82	13	27	27	36	15	14	26	43	16	326	33	12	15	73	0	56	35	127	25	29	0
baa6f6c6f1ee48f0fb950d3643f9d6a6	72	42	98	38	0	0	0	130	0	0	65	0	0	0	0	111	17	10	13	116	42	16	32	39	21	21	16	30	69	0	0	61	0	85	0	0	0	0	421	0	0	0	0	0	42	79	30	16	0
9fe606b5ac5528f9adbeb262defcee88	0	330	173	0	0	0	47	49	0	0	40	0	0	52	0	0	0	92	0	0	45	0	0	0	0	0	73	53	0	28	184	93	148	121	0	17	0	0	71	0	94	89	0	0	38	0	0	0	0
848678d35e95f8c0d8f5e17daa5b874c	64	28	33	15	14	0	35	22	22	16	11	21	36	13	36	14	28	28	23	21	9	30	21	131	30	223	30	48	22	28	42	41	25	30	28	19	63	19	15	61	71	54	6	93	22	50	16	69	0
547841f0a5d6f39dea5c8c4218c35f4b	0	0	0	99	0	0	0	31	0	0	0	0	0	0	0	1077	0	0	0	40	0	0	20	0	0	0	0	0	137	0	0	0	0	0	0	0	0	0	284	0	0	0	0	0	0	0	0	0	0
6822389932d65881d2583c8de69b2758	20	36	100	16	48	10	21	10	12	17	49	60	12	10	50	8	103	29	26	24	22	19	162	19	37	44	28	47	24	54	25	29	24	12	23	23	15	57	19	16	12	47	55	27	43	95	34	20	0
3288162d996584d837e46e23f46774b5	20	14	63	12	31	11	38	20	161	14	11	20	16	21	84	0	20	28	32	24	12	211	21	79	35	41	31	252	0	0	0	34	15	19	51	0	19	0	0	0	0	75	10	0	141	21	14	9	0
1112f3c33e615267b255c7131f87db2a	17	17	33	61	0	10	0	79	0	0	18	0	0	0	0	106	41	93	86	234	20	51	45	0	42	49	58	56	105	0	29	41	0	75	0	0	0	11	107	0	0	0	0	0	17	24	13	81	0
d02a3546d4ae21f9723bc23a00135357	23	274	124	0	7	26	29	44	0	0	23	0	0	23	26	0	0	70	33	49	33	0	0	0	0	0	53	34	20	21	146	75	98	106	20	11	15	11	47	22	84	57	0	0	34	27	18	7	0
cda8075f27c16e0263df795d8e2b6d3a	34	237	119	0	0	32	41	44	0	0	37	0	0	43	30	0	0	72	28	51	35	0	11	0	0	9	51	39	0	35	128	71	89	81	45	0	21	12	62	0	56	44	0	0	38	42	19	0	0
cab68a768684b962a793d9b52f883e5f	27	266	138	0	18	19	27	28	0	0	29	0	0	39	26	0	0	61	31	33	45	0	0	0	0	0	38	36	31	24	109	62	152	149	26	0	0	0	37	21	68	29	0	0	21	21	0	0	0
f09c53c6e6a466235e6dc4b2d09f122a	75	0	0	0	0	0	0	0	0	0	64	0	35	0	0	0	0	0	0	44	0	51	0	0	86	30	0	0	34	0	38	0	0	43	54	42	55	359	112	40	0	0	233	176	0	46	0	0	0
dbf0a2227fbbf7602824fb7b4d3e1215	44	61	36	7	15	30	27	29	12	0	16	12	20	17	22	10	12	75	46	42	40	23	19	89	47	60	43	33	34	16	75	45	30	39	32	8	24	21	45	53	71	39	18	48	36	31	18	27	0
0f3b88d38bc61d5dcc9ef41fd631fc0e	72	0	0	0	125	0	0	0	0	0	706	0	532	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	18	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0
baed9ccc4b3774bbcd9ba6638f0538e9	26	28	93	0	0	24	47	0	86	0	0	0	20	42	111	0	0	75	34	45	0	139	36	0	41	81	63	151	0	0	23	58	0	54	65	0	0	0	51	0	0	102	0	0	103	0	0	0	0
452624c448188ab0d2a56a9193fece00	19	35	58	0	14	13	39	26	91	14	12	10	23	19	80	0	25	33	36	29	12	106	32	38	23	71	29	138	30	22	14	56	26	0	60	31	9	0	11	23	17	84	14	0	83	29	16	12	0
d346f91b5a8ad28f53e3f01c155ddc7a	35	0	42	19	30	18	32	38	27	115	27	13	30	23	41	0	25	18	41	36	35	30	193	69	26	51	0	32	16	19	42	42	0	26	27	18	0	11	25	32	0	0	0	0	29	102	28	32	3
d1d2148ecd121986f659127dd985db2a	0	314	0	0	0	0	0	0	0	73	0	0	0	33	0	0	27	23	0	0	0	0	807	0	0	0	34	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	13	160	0	0	0
7567141b442caf4ef7d8590025394f25	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	92	51	52	76	0	66	46	25	802	40	56	56	0	0	0	0	0	0	19	0	0	99	0	0	0	0	0	0	0	0	0	25	0
860972cfdf25b5b19635e3f35ad4adaa	10	9	52	10	19	11	19	31	181	0	17	6	12	8	76	11	25	38	25	36	12	236	27	0	13	42	23	251	0	0	12	13	0	0	81	0	0	0	9	0	0	42	0	0	166	13	3	0	0
db3171f92bd11300ee9ca57bb26fba78	83	43	31	80	0	0	0	0	57	0	31	0	17	0	0	48	17	38	20	19	12	143	19	8	15	42	37	27	111	0	0	27	0	0	42	0	0	0	26	0	0	0	0	0	58	33	15	0	0
020d1bb4a79721becf3027f2eb0288d7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	69	537	0	0	0	0	47	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	683	0
fd88496d0eb4b56414ec948275e648c4	14	6	15	93	14	19	23	22	0	35	9	49	11	13	34	32	8	7	9	0	13	9	40	22	33	13	6	16	121	32	45	12	27	16	23	261	27	30	0	32	18	59	16	13	20	56	40	0	0
f5e6961ebb4f5f8eb227c8caa8fc7d30	43	0	85	18	55	13	33	43	17	0	132	0	82	0	51	27	103	0	41	50	29	0	0	47	0	75	0	56	26	42	0	35	0	28	22	0	0	35	57	21	0	27	0	0	61	0	28	115	0
f8e4388d67c8609f959111b930b43705	57	19	24	80	39	21	14	18	15	50	71	0	60	10	23	32	34	16	7	18	17	27	28	13	24	38	9	9	109	19	13	34	8	13	15	17	7	20	18	32	0	0	0	19	28	54	24	23	0
941a811a8a064a3561338f5ff144335c	30	0	46	0	0	0	39	32	29	0	23	0	0	0	39	0	22	27	43	28	21	43	24	24	0	45	30	53	33	29	38	41	39	0	40	0	24	0	41	21	23	58	53	38	51	32	22	0	0
8ad5ef95b1336bc624c4550e715c9b83	23	257	17	0	0	0	0	7	0	40	13	0	0	23	0	0	18	36	18	0	0	26	579	18	28	44	37	27	0	0	0	28	0	0	0	54	0	0	13	0	27	0	0	0	15	128	0	0	0
559220a685c6e9a30587db61baca89b0	0	0	0	0	0	0	0	0	253	0	0	0	0	0	22	2	5	11	10	0	0	336	0	12	0	8	9	557	0	0	0	7	0	0	24	0	0	0	0	0	0	0	0	0	239	0	0	0	0
ab2a76dc142d12b1409ea2f80cb23f49	0	10	0	26	444	44	321	64	51	36	90	35	26	38	66	0	67	0	35	0	0	0	0	0	0	0	0	0	0	59	0	50	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8e822e51bfd43b5f123a5ed70e15bd28	25	17	38	18	13	6	28	33	0	13	33	0	17	6	21	22	22	24	31	42	13	15	38	30	67	21	19	19	43	22	21	54	32	37	22	13	21	105	56	20	14	31	6	178	18	25	51	0	0
3279f55dcf2b730583f86f4c13055e40	0	0	0	0	131	0	0	0	33	0	138	0	0	0	0	0	446	44	0	0	0	52	54	41	50	53	39	43	0	115	0	0	0	0	41	0	0	0	0	0	0	0	0	0	154	0	0	0	0
b977a406752d9eed419c524e2edf2d28	19	11	55	0	12	0	35	23	136	0	19	0	15	11	90	18	26	29	30	37	0	154	28	18	29	34	15	186	0	12	0	23	15	0	81	0	0	0	8	12	11	74	0	0	117	14	18	5	0
2c48d5a029ad5c46cbc339fe9240560a	0	38	25	0	0	0	0	0	0	67	0	0	0	0	0	21	23	41	27	29	0	33	629	24	36	43	53	68	0	0	0	0	0	0	0	63	0	0	9	0	13	0	0	0	0	173	0	0	0
ec858bf5ec7cb4ab65d525dc9c1c94c3	0	275	131	0	0	0	0	0	0	0	26	0	0	0	0	0	0	79	36	51	49	0	0	0	0	0	54	41	0	0	156	76	118	102	0	0	0	0	54	0	80	59	0	0	0	0	0	0	0
f6b18150f0ed78e58fc080970b756d57	9	52	33	0	28	90	25	0	42	14	10	12	20	29	38	0	30	84	23	25	22	39	20	0	22	44	218	79	7	18	54	18	24	14	44	14	13	0	0	0	63	43	10	0	17	0	15	16	0
3bfd7a2f020a4a8308c6b4f9d0968f71	0	50	34	0	10	0	16	0	0	52	24	0	0	13	33	0	51	46	34	33	0	28	347	0	29	47	40	51	0	25	30	47	18	0	15	39	0	0	0	0	25	36	0	15	29	117	14	16	0
5b05e20a2c84e244773f44251e65304a	0	0	0	40	388	39	240	54	35	16	68	29	35	23	76	0	66	7	17	0	0	0	0	0	0	0	0	7	0	93	0	44	43	0	0	0	0	7	0	0	0	4	0	0	0	0	6	0	0
2c0adf8babff3947f052bafeded72d07	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	910	0	0	0	0	74	274	0	0	0	0	0	0	0	0	0
652c8d388bf28b6ef6053dc4c9215457	22	33	134	0	23	8	17	21	8	8	37	7	16	0	29	16	62	39	24	31	14	16	98	100	26	28	14	59	20	23	22	31	16	0	13	22	18	25	31	0	9	38	0	14	27	39	43	21	0
