EC,I2,Q_test,model_p,Coefficient,C.lower,C.upper
EC:2.7.7.71,0,0.637235350076834,0.99523207030147,-0.000476653744925122,-0.15681255945263,0.15585925196278
EC:2.7.7.72,0,0.405535051050053,0.527223337303441,-0.0504686204120072,-0.206920391434472,0.105983150610458
EC:2.7.7.73,59.9101923537286,0.0492115472866785,0.012815505681511,-0.366954856504027,-0.655930377687125,-0.0779793353209297
EC:2.7.7.75,0,0.982113384887942,0.131530698520155,-0.120299130230137,-0.276643563570612,0.0360453031103376
EC:2.7.7.76,19.2983508068533,0.219598810842345,0.00899200345933815,0.254875158635791,0.0636509356494233,0.44609938162216
EC:2.7.7.77,0,0.692425760927565,0.724565314211476,0.0281041759392195,-0.128220466496344,0.184428818374783
EC:2.7.7.8,0,0.696492361359678,0.246954822005591,-0.0923869742369954,-0.248785878460937,0.0640119299869458
EC:2.7.7.81,0,0.412616401022575,1.71333249145005e-05,-0.345678182901033,-0.50326563565784,-0.188090730144226
EC:2.7.7.82,0.00726302049932222,0.339258428214445,0.0163649388210587,0.192097934446054,0.0352648369004031,0.348931031991706
EC:2.7.7.83,0,0.471726061845303,0.666445053617855,-0.0343973476158979,-0.190806968871987,0.122012273640192
EC:2.7.7.85,0.00193222661534708,0.224450344854022,0.345531308543899,-0.075363897890807,-0.231954271332711,0.0812264755510966
EC:2.7.7.87,0,0.466480770539321,0.763005044718164,0.0240627700318952,-0.132343122311407,0.180468662375197
EC:2.7.7.9,20.1799791876247,0.398144816683324,0.0878099101839328,-0.167257184053395,-0.359293218665662,0.024778850558871
EC:2.7.8.1,0,0.956345312912305,0.055707231208837,-0.152723280804511,-0.309169819695721,0.00372325808669946
EC:2.7.8.11,0,0.960544528870271,0.109608385018218,-0.127652494939742,-0.284028245887343,0.0287232560078592
EC:2.7.8.12,0.00957007960028398,0.436540374104568,0.177688842801135,0.107658018879647,-0.0488855004965707,0.264201538255864
EC:2.7.8.13,0,0.464745978332065,0.2678413001717,-0.0884630673132899,-0.244940497265723,0.0680143626391437
EC:2.7.8.14,0,0.931434179296674,0.956643063720374,-0.00433363072329274,-0.160564758248199,0.151897496801614
EC:2.7.8.15,42.7864079723797,0.133727199240874,0.836466392991112,0.0280468151682463,-0.238264374638577,0.29435800497507
EC:2.7.8.20,0,0.443853436967505,0.00757155357719779,-0.213727908915739,-0.370583600544922,-0.056872217286557
EC:2.7.8.24,7.74204804180523,0.170661821455562,0.892999742806059,-0.0116876203557801,-0.181990270368896,0.158615029657336
EC:2.7.8.26,28.7636005567311,0.335145408698277,0.306933547872891,0.108125697799819,-0.0993002918798976,0.315551687479536
EC:2.7.8.28,0,0.607466712121647,0.819266707436916,-0.018226889977873,-0.174576511786593,0.138122731830847
EC:2.7.8.33,0,0.793355425595398,0.336807485616209,-0.0766153949574091,-0.232955439453265,0.0797246495384473
EC:2.7.8.36,61.1007352477374,0.0530196710110786,0.0658751789974829,-0.274263156274012,-0.566523294096346,0.0179969815483216
EC:2.7.8.37,0,0.643584985811013,0.0898035202010724,0.135468797424842,-0.021044099196652,0.291981694046336
EC:2.7.8.38,10.4231330663634,0.324645238078392,0.763208615213796,-0.0293791830812552,-0.220510529383126,0.161752163220616
EC:2.7.8.39,30.2071896481379,0.203549463391576,0.519203298632826,0.0691887315379355,-0.141194289298385,0.279571752374255
EC:2.7.8.41,0.0125173803049977,0.452214043498895,0.00105597676781009,0.262521810313875,0.105420656349676,0.419622964278074
EC:2.7.8.5,52.2399098600819,0.0642617783760232,0.0117834177739962,-0.338407682021246,-0.601758798529371,-0.0750565655131223
EC:2.7.8.6,57.260359981008,0.06858896816446,0.32103714318578,-0.140634264138999,-0.418403168832456,0.137134640554458
EC:2.7.8.7,35.8861902435564,0.236338221626351,0.00527406204529812,-0.317531753450521,-0.540612553217607,-0.0944509536834349
EC:2.7.8.8,36.9597974317062,0.172890637985198,0.562548079319917,-0.0661932853757865,-0.290239589669278,0.157853018917705
EC:2.7.9.1,0,0.663707117148836,0.187853897472211,0.105112802668302,-0.0513218481351332,0.261547453471738
EC:2.7.9.2,0,0.801057165821625,0.4470951864154,-0.0606347001856261,-0.216950674045376,0.0956812736741237
EC:2.7.9.3,19.8729935985163,0.26468696299967,0.765529544199027,0.0291046349520733,-0.162172288813751,0.220381558717898
EC:2.8.1.1,0,0.760859697534852,0.123517824196112,-0.122934361403099,-0.279375674394987,0.0335069515887889
EC:2.8.1.10,64.5929412466707,0.0411885379392796,0.676251476779984,-0.0650571167329435,-0.370408089981198,0.240293856515311
EC:2.8.1.12,5.26749827503907,0.432918334644201,0.435633334227409,-0.0659457543289302,-0.231740095506029,0.0998485868481689
EC:2.8.1.2,0,0.677700399598756,0.127490410983349,-0.121668759262903,-0.278135244228453,0.0347977257026463
EC:2.8.1.6,0,0.783313594100693,0.913996117742554,0.0086118409782903,-0.147675029367038,0.164898711323619
EC:2.8.1.7,0,0.499503907739582,0.526353574983542,0.0505620060162012,-0.105849780587976,0.206973792620378
EC:2.8.1.8,0.000326671629047511,0.295812266847454,0.841536863640836,0.0159626030496422,-0.140524339587352,0.172449545686636
EC:2.8.2.22,6.672265105487,0.422264471316572,0.944517134765168,0.00597190003620989,-0.162214682853496,0.174158482925916
EC:2.8.3.1,47.2616932362993,0.119470015799782,0.199039445299869,-0.162697681721768,-0.410991170457487,0.0855958070139504
EC:2.8.3.10,65.9690646355074,0.00961161716313471,0.00154301245553221,-0.511564509580026,-0.828209860798446,-0.194919158361607
EC:2.8.3.12,66.9231412774048,0.0122132328441259,0.000112196253303358,-0.638910355471908,-0.963108586060431,-0.314712124883385
EC:2.8.3.13,8.44549148148242,0.268132739352584,0.743179839348034,-0.0501294348349584,-0.35000212064092,0.249743250971003
EC:2.8.3.16,0.00734165580515351,0.524407696028233,0.820020673641274,-0.0181546207149886,-0.17454814689908,0.138238905469102
EC:2.8.3.17,62.1111040162608,0.0419051948274653,0.0125655126678496,-0.379100916440883,-0.67680456062468,-0.081397272257087
EC:2.8.3.18,0,0.815888654111476,0.0406631557804215,-0.163482913584643,-0.320018676790347,-0.00694715037893959
EC:2.8.3.19,0,0.91409523749192,0.620963860896174,-0.0394216467218532,-0.195675211531961,0.116831918088255
EC:2.8.3.20,0,0.680635941300463,0.792249195977727,-0.0210078715514385,-0.177333127133999,0.135317384031121
EC:2.8.3.21,0,0.979447562510265,0.380490963659569,-0.0699158405730033,-0.226168718373279,0.0863370372272725
EC:2.8.3.22,56.1686583591615,0.0626382433999405,0.422997913563973,0.112116408087862,-0.162141721183239,0.386374537358964
EC:2.8.3.5,0,0.713073587188412,0.495371600589735,-0.0543837927977108,-0.210722604870821,0.101955019275399
EC:2.8.3.6,0,0.54796650828566,0.359340979253704,0.0731535416171188,-0.0832668527656177,0.229573935999855
EC:2.8.3.8,60.729862450493,0.0358850321018398,0.0117105751078957,-0.375826099775309,-0.668043202977303,-0.0836089965733148
EC:2.8.3.9,53.6224406277224,0.0723531855364282,0.00909239626084936,-0.356504211875987,-0.624366675102762,-0.0886417486492115
EC:2.8.4.1,16.4440619903348,0.262392130318389,0.935394101758387,0.00766158503782241,-0.177588839207626,0.192912009283271
EC:2.8.4.2,31.9622026030358,0.265211452522019,0.333493767684962,-0.105439273346602,-0.319126647501,0.108248100807796
EC:2.8.4.3,0,0.935498577173543,0.353366649914394,0.0740026648597964,-0.0822799095302096,0.230285239249802
EC:2.8.4.4,25.6286603024211,0.304553706026768,0.00528875113318513,0.28845853252885,0.0857375735712065,0.491179491486494
EC:2.8.4.5,0,0.591736842637347,0.108391990183849,0.128203922578438,-0.0283086223167223,0.284716467473597
EC:2.9.1.1,11.2837755060728,0.388607588495712,0.00129903551990304,-0.29087014967536,-0.468127877139524,-0.113612422211196
EC:3.1.1.1,0,0.940685647570016,0.0272141469525862,-0.176373763186765,-0.332903900749971,-0.0198436256235589
EC:3.1.1.11,0,0.712694224058216,0.00125446585809207,0.258365258857906,0.101404459123022,0.415326058592789
EC:3.1.1.15,22.9468429188331,0.2411224245617,0.553347464193053,0.0595273804870117,-0.137303028398569,0.256357789372592
EC:3.1.1.17,0,0.764979064512646,0.446242964156175,0.060753331563194,-0.0955750919114791,0.217081755037867
EC:3.1.1.22,66.6936748700597,0.028074704842072,0.699438892197884,-0.062081846891872,-0.377246605275819,0.253082911492075
EC:3.1.1.24,0,0.719703262759316,0.699767940524453,0.0307562179887555,-0.125560704230783,0.187073140208293
EC:3.1.1.29,0.000177686026992792,0.511792365609119,0.913109166066016,0.00870635883116546,-0.147676662848027,0.165089380510358
EC:3.1.1.3,23.0427116315181,0.250120428159055,0.131659784189273,-0.151644050901979,-0.34879122080024,0.045503118996283
EC:3.1.1.31,0,0.998028500138,0.366617565546613,-0.0719680129399452,-0.228204665421176,0.0842686395412854
EC:3.1.1.32,0,0.949341480508373,0.974747976879385,0.00252304168650362,-0.153699564894312,0.158745648267319
EC:3.1.1.4,0,0.949341480508373,0.974747976879385,0.00252304168650362,-0.153699564894312,0.158745648267319
EC:3.1.1.41,0,0.722780359657776,0.238050802891683,0.0941466687084591,-0.062246526677411,0.250539864094329
EC:3.1.1.45,0,0.666372312826446,0.746720366773379,0.0257607534568382,-0.13057155410963,0.182093061023306
EC:3.1.1.47,0,0.58309388876654,0.622283094339332,0.0426631086508365,-0.127079557394236,0.212405774695909
EC:3.1.1.5,0,0.563738209190284,0.954595267484456,0.00454234355303642,-0.151820085298347,0.16090477240442
EC:3.1.1.53,0,0.961837590430542,0.0121852196905331,0.200295883021278,0.0436886654108925,0.356903100631664
EC:3.1.1.57,3.46084563462803e-05,0.439676163708656,0.592453512332367,-0.042722324215255,-0.199151849827876,0.113707201397366
EC:3.1.1.61,0.000650847697811955,0.408650987044015,0.459329356634425,0.0590691304032972,-0.0973915983297317,0.215529859136326
EC:3.1.1.73,0,0.63118554586944,0.0908592784937658,-0.135028109863981,-0.291544165027457,0.0214879452994939
EC:3.1.1.74,0.00296401551502158,0.351557700860254,0.525047857590857,0.0507450360878033,-0.105738614803376,0.207228686978982
EC:3.1.1.75,16.3179182944445,0.239007425103584,0.372552691321287,0.0842096079967842,-0.100883396501542,0.26930261249511
EC:3.1.1.85,0,0.562923975153494,0.722561486535866,-0.028325695170974,-0.184696050384919,0.128044660042971
EC:3.1.1.96,0,0.685624678817481,0.481710807672272,0.0561237949302586,-0.100226218314834,0.212473808175351
EC:3.1.11.1,0,0.818963231899579,0.728429242209374,0.027685892768151,-0.128595477876442,0.183967263412744
EC:3.1.11.2,0,0.732649804368683,0.405810255104819,-0.0663119106664448,-0.222658163396543,0.0900343420636534
EC:3.1.11.3,0,0.721523759364937,0.91112556163813,0.00959516004394223,-0.158890311616377,0.178080631704262
EC:3.1.11.5,0,0.521527124678905,0.0138983836197809,0.196738678471242,0.039982710987862,0.353494645954623
EC:3.1.11.6,13.6175525967779,0.236687061286512,0.507412372238929,-0.0610260675885828,-0.24146640675289,0.119414271575725
EC:3.1.12.1,0,0.587502148444792,0.0768565680487144,0.141313510195788,-0.0152350409493311,0.297862061340908
EC:3.1.13.1,0,0.754534605181303,0.944501255346679,-0.00555129263027489,-0.161847506889413,0.150744921628863
EC:3.1.13.3,3.34852305452307e-05,0.350762066012906,0.779314649146207,0.0223685679477231,-0.134089915017689,0.178827050913135
EC:3.1.13.5,0,0.435646343805477,0.719051174973885,0.0287092201685278,-0.127712209581452,0.185130649918508
EC:3.1.2.1,0,0.763602056230213,0.793106101912299,0.0209154362518789,-0.135381679661183,0.177212552164941
EC:3.1.2.12,0,0.892377375321093,0.7064825310479,0.0300227603399526,-0.126233152397611,0.186278673077516
EC:3.1.2.20,24.4361268429807,0.211196826435959,0.00111059913938517,-0.334615931392224,-0.535736953420116,-0.133494909364332
EC:3.1.2.21,33.2319637092164,0.200123899773046,0.0185796968541857,-0.261058996271802,-0.478432425601744,-0.0436855669418605
EC:3.1.2.23,8.885234874e-06,0.435405172357122,0.722295772862638,0.0283632429724538,-0.128058115805084,0.184784601749991
EC:3.1.2.26,0.00724875899149098,0.436834251259557,0.229307636494753,-0.103485332757852,-0.27220678326307,0.065236117747366
EC:3.1.2.28,0,0.65530601978787,0.361051179245921,-0.0728754375302261,-0.229256953301374,0.0835060782409223
EC:3.1.2.29,0.00425224519570209,0.475561387224588,0.271901452133613,-0.131998928583715,-0.367472215517714,0.103474358350284
EC:3.1.2.30,44.9801576184577,0.156768981610692,0.882509312208816,-0.0298507952871865,-0.425729341353448,0.366027750779075
EC:3.1.2.4,0,0.638703690515219,0.84138975326101,-0.015962401899272,-0.172300283118145,0.140375479319601
EC:3.1.2.6,72.9025708750784,0.00496949352041724,0.0388137139559443,-0.371270625970621,-0.723459383085303,-0.0190818688559382
EC:3.1.21.1,0,0.813450865031093,0.413023108249805,0.0652864704646642,-0.0910309528963032,0.221603893825632
EC:3.1.21.2,53.1336418797164,0.069627619289387,0.097250666127451,0.224323579091866,-0.0408020948260818,0.489449253009814
EC:3.1.21.3,25.8779140667971,0.311953540921189,0.317200546425662,0.103144564885029,-0.0989691378873825,0.30525826765744
EC:3.1.21.4,0,0.673578720955047,0.0848746036597059,-0.13759216051209,-0.294100361282253,0.018916040258074
EC:3.1.21.5,0,0.791541863137402,0.0356518605248723,-0.167813931021808,-0.324372088113938,-0.0112557739296782
EC:3.1.21.7,0,0.753236229952602,0.784947534486416,0.0217611084377984,-0.13453986782176,0.178062084697357
EC:3.1.22.1,0,0.888088928568702,0.342859310232074,-0.0854051193974483,-0.261879053000822,0.0910688142059255
EC:3.1.22.4,0,0.622847320955519,0.503869642059483,-0.0533269837763111,-0.209695695971648,0.103041728419026
EC:3.1.26.11,65.7554288396974,0.0359241434376151,0.328391557512291,0.155226917665783,-0.156060166780435,0.466514002112001
EC:3.1.26.12,0.00570314604798941,0.384533482535981,0.936844275420537,0.0063248064327951,-0.1501226146186,0.16277222748419
EC:3.1.26.3,0.000245519302460973,0.453160187722586,0.453621249302856,-0.0598152543189545,-0.216256497828983,0.0966259891910737
EC:3.1.26.4,51.3235530635387,0.0897230323432779,0.424086243397083,-0.105682254642573,-0.364808862294899,0.153444353009752
EC:3.1.26.5,0.00185907353091634,0.292209790030875,0.341918698815291,-0.0759085771795906,-0.232454297972454,0.0806371436132725
EC:3.1.26.8,58.7492290879546,0.0663023306415777,0.352797570978031,-0.134056268749009,-0.416828626536623,0.148716089038605
EC:3.1.27.1,0.00928936526182675,0.316477935552824,0.890506340428469,0.0109915050845316,-0.145498405088987,0.16748141525805
EC:3.1.27.3,0.00063514804800114,0.211601915278845,0.13629936050561,-0.119088944186032,-0.275770016609443,0.0375921282373794
EC:3.1.27.6,0,0.821762556185549,0.580021598269325,0.0441256209628175,-0.112166295922639,0.200417537848274
EC:3.1.27.9,28.4730273002634,0.214779108210651,0.551542623703879,0.0629012573911537,-0.144142443622001,0.269944958404308
EC:3.1.3.1,0,0.945724511828481,0.0713447936494058,0.143921056917,-0.0125053593685836,0.300347473202583
EC:3.1.3.10,0,0.804889697946591,0.177823647726362,-0.10752012947801,-0.263911755913507,0.0488714969574876
EC:3.1.3.11,79.5529688289281,0.00207132530980631,0.112751193570157,-0.326966990370094,-0.731043089511902,0.0771091087717135
EC:3.1.3.12,47.6685023791961,0.104662426261057,0.0888746180028942,0.216684674013022,-0.0329351047449812,0.466304452771026
EC:3.1.3.15,12.1276891027771,0.377941296386755,0.735029579473368,-0.0306742571351679,-0.208312700065979,0.146964185795643
EC:3.1.3.16,48.7030543680951,0.0977996162221286,0.0827696947419246,0.223453960341202,-0.0289972697748722,0.475905190457277
EC:3.1.3.18,65.5220246264535,0.00590316860047271,0.00221358446417523,0.490368797349359,0.176279156831496,0.804458437867223
EC:3.1.3.2,50.3557930037852,0.0813747358770654,0.310383590190764,-0.13261420274096,-0.388839147700054,0.123610742218134
EC:3.1.3.23,18.0992296093909,0.362459690230243,0.267647235847443,-0.106426843000447,-0.294603067255656,0.0817493812547617
EC:3.1.3.25,0,0.546184460871736,0.44333726817578,0.0611723609402152,-0.0952329738741334,0.217577695754564
EC:3.1.3.26,0,0.862561133434203,0.98638208254666,-0.00136077683748087,-0.157619142209121,0.154897588534159
EC:3.1.3.27,52.7837506557591,0.0687006756793211,0.0917184328403458,-0.2270746865625,-0.490984630515641,0.036835257390641
EC:3.1.3.3,0.00124930128637791,0.463982578449208,0.235787284776376,-0.0946614648476347,-0.25115254735742,0.0618296176621509
EC:3.1.3.37,0,0.460309229630996,0.198591978600821,0.102654777799488,-0.0538509996591383,0.259160555258114
EC:3.1.3.4,0,0.974990404664568,0.617032388804037,-0.0398585490411953,-0.196082247501546,0.116365149419155
EC:3.1.3.41,71.1839340221042,0.0114033662200978,0.0299263603385704,-0.378247529857691,-0.719716805233185,-0.0367782544821977
EC:3.1.3.45,14.2353380380969,0.444965532473433,0.0669842865080102,-0.169736416645933,-0.351350673750148,0.0118778404582824
EC:3.1.3.48,49.098755339207,0.0937054680623159,0.175366040991894,0.174994254299624,-0.0780991096268747,0.428087618226122
EC:3.1.3.5,0.00952784100518516,0.303140839924952,0.596968085900837,-0.0422249274185386,-0.198739159737781,0.114289304900704
EC:3.1.3.6,0,0.81412854057424,0.0551021350815205,-0.153159244055236,-0.309663751883292,0.00334526377281888
EC:3.1.3.7,0,0.953520094967059,0.281717589279722,0.0858402904314636,-0.070452077170601,0.242132658033528
EC:3.1.3.70,0,0.91045692772094,0.699483636863034,-0.0307734827966402,-0.187022624073409,0.125475658480129
EC:3.1.3.71,19.294400980225,0.395775380150187,0.0733072920966891,-0.174090975041461,-0.364615072265037,0.0164331221821145
EC:3.1.3.73,40.8699459521766,0.151388337209002,0.0725160995536375,0.21367128920173,-0.0195245200085042,0.446867098411963
EC:3.1.3.77,39.6613738129147,0.187720685133215,0.317420833843274,0.117191027109925,-0.112551534657265,0.346933588877114
EC:3.1.3.78,0,0.944635214475758,0.440497678039689,-0.0614975543135495,-0.217759316554797,0.0947642079276985
EC:3.1.3.8,0.00218305468046739,0.190575675716212,0.253707703361159,-0.0912220352652098,-0.247866055672176,0.0654219851417562
EC:3.1.3.81,0,0.973182718723437,0.609176825479226,-0.0407508188697695,-0.196976381655242,0.115474743915703
EC:3.1.3.82,0.000690028979723122,0.372400566962007,0.0277447725382088,-0.17601324734492,-0.332759723423701,-0.0192667712661387
EC:3.1.3.83,0.000690028979723122,0.372400566962007,0.0277447725382088,-0.17601324734492,-0.332759723423701,-0.0192667712661387
EC:3.1.3.87,72.9016349894111,0.0181344047644596,0.963378903895293,-0.00817992087100627,-0.357363127852775,0.341003286110762
EC:3.1.3.89,52.2781399993406,0.0690168529610198,0.0155976420148155,0.325071004356951,0.0615988654114656,0.588543143302436
EC:3.1.3.90,35.4966910527107,0.222328399294179,0.0140520646068255,-0.278217080225982,-0.500249273783076,-0.0561848866688874
EC:3.1.3.93,10.3567897888202,0.331046568888401,0.575938984058016,0.049841458213394,-0.124810522744705,0.224493439171493
EC:3.1.30.1,63.3389275803878,0.0549697386085974,0.835536571991138,0.0423791442028535,-0.35771320470478,0.442471493110487
EC:3.1.31.1,72.0340576336224,0.0122466686860853,0.0125522113611472,-0.442920971649402,-0.790689432472888,-0.095152510825915
EC:3.1.4.14,0,0.963797747798491,0.935674878425396,-0.00643261291443555,-0.162647955988042,0.14978273015917
EC:3.1.4.16,0,0.81412854057424,0.0551021350815205,-0.153159244055236,-0.309663751883292,0.00334526377281888
EC:3.1.4.17,0,0.657725338961584,0.773178008595418,-0.0229895256224651,-0.179323487512952,0.133344436268022
EC:3.1.4.3,14.5128844497378,0.38137730366327,0.123378460653559,-0.142966217732555,-0.324831704516152,0.0388992690510421
EC:3.1.4.37,3.12087915978427,0.283327727886251,3.99428374817379e-06,-0.384710903739255,-0.548213051498939,-0.221208755979571
EC:3.1.4.4,0.0046439502884559,0.428819787887816,0.0747975755265547,-0.142377833319668,-0.299000641771608,0.0142449751322723
EC:3.1.4.46,33.2208035279639,0.256141595313435,0.18252641933361,-0.147149388615534,-0.363506441924375,0.0692076646933082
EC:3.1.4.52,0,0.951243880664217,0.625651805862802,-0.0388889053710132,-0.195125265862334,0.117347455120308
EC:3.1.4.54,10.546696623475,0.40811365993239,0.870796270688795,0.014512852057129,-0.160372902253489,0.189398606367747
EC:3.1.4.55,0,0.935821180976333,0.833982078863616,0.0167073080894517,-0.139524382375965,0.172938998554868
EC:3.1.5.1,62.0763301231948,0.0150064858748157,0.018255883099617,0.35779243867612,0.0606969549645801,0.654887922387661
EC:3.1.6.1,42.5819450347097,0.14349741914161,0.641864331667934,0.0561095041653663,-0.180343061993271,0.292562070324004
EC:3.1.6.12,0,0.709044913340981,0.345701855740123,0.0752295730409923,-0.0811369794282065,0.231596125510191
EC:3.1.6.13,0,0.820095679597542,0.113208875701934,0.126417583540456,-0.0300119170529583,0.282847084133871
EC:3.1.6.14,0.00798195942606306,0.448373372080485,0.969062845331556,0.00333635269470897,-0.16526881204641,0.171941517435828
EC:3.1.6.6,0,0.477805726742191,0.517470685354652,0.0516559356776707,-0.104765696610618,0.208077567965959
EC:3.1.6.8,35.4053684712208,0.187173408808885,0.245325067275468,0.130954329214863,-0.0899703660356792,0.351879024465405
EC:3.1.7.2,68.998193301172,0.0118406927371409,0.0194934116562156,-0.392728790261566,-0.722244203114551,-0.0632133774085815
EC:3.10.1.1,0,0.489517756165316,0.527623661514672,0.0504080718008053,-0.10600755853763,0.206823702139241
EC:3.11.1.1,65.1182008539594,0.0137634219972957,0.0608215359551757,0.295884816220421,-0.0134423061198705,0.605211938560712
EC:3.11.1.2,3.25407832354905,0.379742852779355,0.806235978147015,0.0203046372529151,-0.141940923351263,0.182550197857093
EC:3.11.1.3,71.7293778103576,0.0357437668152902,0.907456828805489,-0.0330931408135111,-0.591055001628466,0.524868720001444
EC:3.13.1.1,0,0.659525697991516,0.851580679835776,-0.0149235994659782,-0.17125395089246,0.141406751960504
EC:3.2.1.1,0,0.5283080163696,0.26410057781838,-0.0891441681557342,-0.245597375616056,0.0673090393045875
EC:3.2.1.10,62.4745272341432,0.0432043234330579,0.195169865450892,0.196509656763171,-0.100804799110512,0.493824112636854
EC:3.2.1.11,0,0.708356534179846,0.28997184063892,0.0844300801392756,-0.0719510512185629,0.240811211497114
EC:3.2.1.122,0,0.53734271794644,0.045557886066316,-0.159778070367912,-0.316399468578614,-0.00315667215721108
EC:3.2.1.123,19.9014962340919,0.161251043410951,0.181362323606836,-0.130803250882354,-0.322614560287705,0.0610080585229958
EC:3.2.1.130,0,0.943141199852193,0.997274610795214,-0.000272265933175095,-0.156497822656397,0.155953290790047
EC:3.2.1.132,33.3244189265691,0.206821107882099,0.453767408417107,-0.0858551614348647,-0.310474063510789,0.13876374064106
EC:3.2.1.135,68.0862416482258,0.0277502852306561,0.342484809719621,-0.155954973725649,-0.477957231312389,0.166047283861092
EC:3.2.1.136,0,0.649384653091337,0.0747242015917297,0.142328901805573,-0.014200555285454,0.298858358896599
EC:3.2.1.139,0,0.732346910253668,0.00151372718167435,0.253981870301494,0.0970495845249135,0.410914156078075
EC:3.2.1.14,0,0.911822606834243,1.75964297798305e-07,0.420946086009874,0.262986031514101,0.578906140505646
EC:3.2.1.141,0.00273052066108132,0.34706266661604,0.858729301184172,-0.0142089540207302,-0.170671304255702,0.142253396214242
EC:3.2.1.15,52.1987060853184,0.090000462159661,0.258773466568653,-0.150939994943898,-0.412906079450484,0.111026089562689
EC:3.2.1.156,0,0.756002787957857,0.377629906274017,0.0703776685267886,-0.0859661181461191,0.226721455199696
EC:3.2.1.165,0.000792748967048066,0.476357198603551,0.132196207624822,0.1202414048909,-0.036297424323387,0.276780234105187
EC:3.2.1.17,0,0.987511917064018,0.765314177364815,0.0237904999831251,-0.132413884177519,0.179994884143769
EC:3.2.1.170,0,0.69677138614291,0.809791062512639,-0.0191969363575022,-0.175515982131867,0.137122109416863
EC:3.2.1.172,0.000112107834338327,0.616046465750212,0.00135220057873278,0.256681965791499,0.0996959758475844,0.413667955735414
EC:3.2.1.177,0,0.87938648688973,6.29741796453605e-05,0.321045947070959,0.163790569426462,0.478301324715456
EC:3.2.1.18,0,0.804103040713863,0.96485523896024,0.00351328981985679,-0.152765855601787,0.1597924352415
EC:3.2.1.180,0,0.698706178456265,0.00336939914535759,0.234630288913685,0.0777786295640398,0.39148194826333
EC:3.2.1.183,0,0.630037974861207,0.58683804363423,0.0433518136871515,-0.113004962935902,0.199708590310205
EC:3.2.1.184,58.7227277809505,0.0319957014839682,0.157007150509517,0.204222262557258,-0.0786110193935932,0.487055544508109
EC:3.2.1.185,39.3248528419624,0.168126700898706,0.922089036157667,-0.0118679568932666,-0.249701778250027,0.225965864463494
EC:3.2.1.20,0,0.965108029922487,0.10482230537812,0.129405754447308,-0.0269718425339196,0.285783351428536
EC:3.2.1.21,36.2522420396305,0.221367596605058,0.00564367016615305,0.316108906473388,0.0922622126585348,0.539955600288241
EC:3.2.1.22,48.0929135641313,0.102216176450367,0.085496572683623,0.219914469137408,-0.0307325322312491,0.470561470506065
EC:3.2.1.23,0,0.884706795642224,0.0576484649881525,0.151556154897166,-0.00491804152627756,0.308030351320609
EC:3.2.1.24,0,0.930823038971097,0.299462020870695,-0.0827428143410994,-0.239040857783728,0.0735552291015294
EC:3.2.1.25,0,0.856613396950576,0.00620453801049879,0.218844560912203,0.062117021364951,0.375572100459454
EC:3.2.1.26,0.00450969134017898,0.281013125854624,0.619465079966255,-0.0396575547353668,-0.19617392870419,0.116858819233457
EC:3.2.1.28,5.90678118398175,0.543829596621247,0.431190480237318,-0.0670087309192702,-0.233855809682661,0.0998383478441202
EC:3.2.1.3,41.3275887020487,0.161446490574003,0.165461597051204,0.165502369404495,-0.0683793145283609,0.399384053337352
EC:3.2.1.31,0,0.976205359436939,0.582451732143414,0.0438243913736561,-0.112401744509756,0.200050527257068
EC:3.2.1.35,40.9039005860915,0.179023253022401,0.744720588882554,0.0385847072460567,-0.193671634906841,0.270841049398955
EC:3.2.1.37,0,0.808777202226948,0.546502861437972,0.0480877561033184,-0.108212245257115,0.204387757463752
EC:3.2.1.4,0,0.754928587507364,0.000605123601245967,0.274754571010049,0.117723138390452,0.431786003629645
EC:3.2.1.40,0,0.912582578416813,0.0225531696411449,0.182200969336297,0.0256381318953934,0.3387638067772
EC:3.2.1.41,0.012387357303333,0.381915508959555,0.667510880877618,0.0342940484955687,-0.122177818162965,0.190765915154103
EC:3.2.1.45,0,0.46278780589839,0.00888170734214918,0.209369382985943,0.0525397164274877,0.366199049544398
EC:3.2.1.46,0,0.557170023265274,0.656847478989756,0.0354463473739034,-0.120930594291413,0.19182328903922
EC:3.2.1.50,0,0.677519038746015,0.693014072471117,0.0314877005692269,-0.124843994153308,0.187819395291762
EC:3.2.1.51,0,0.824278093072064,0.145775203604893,0.116077311261601,-0.0403262524538825,0.272480874977085
EC:3.2.1.52,5.22641288254288,0.40718585506927,0.11025071717647,0.135191620859803,-0.0307191807577308,0.301102422477336
EC:3.2.1.54,15.9086859307632,0.269428854413887,0.837085513656068,0.0193354040626597,-0.164966546785662,0.203637354910981
EC:3.2.1.55,0,0.817747454130403,0.000741493345773156,0.270225582851912,0.113239723238148,0.427211442465676
EC:3.2.1.58,0,0.989038333546947,0.368992446210159,0.0716170783791136,-0.0846304617080477,0.227864618466275
EC:3.2.1.64,0,0.647086888118596,0.296664231668158,0.0897707517702948,-0.0788236902229121,0.258365193763502
EC:3.2.1.65,0,0.847937786188414,0.688131210917978,0.032004192177736,-0.124269461748803,0.188277846104275
EC:3.2.1.70,40.3288817963734,0.182433433743055,0.286140894217418,-0.125895922380855,-0.357234315573423,0.105442470811713
EC:3.2.1.78,61.3501617031593,0.0208126932548745,0.495381510094288,0.101470557560415,-0.190236773078947,0.393177888199777
