len_control	len_case	mean_control	mean_case	sd_control	sd_case	cohen.d	lower	upper
HEME-BIOSYNTHESIS-II	52	52	0.00258558101628528	0.00321482351972084	0.00142272571645772	0.001765920673608	-0.392410527193693	-0.785131848688817	0.000310794301431772
HEMESYN2-PWY	52	52	0.00355077576034275	0.00387902053456691	0.00141261642436682	0.00189731047511543	-0.196246630585398	-0.586177260546654	0.193683999375857
HEXITOLDEGSUPER-PWY	52	52	0.00884100186678544	0.00963170394684416	0.00171078336183904	0.00227344296014763	-0.393016513747979	-0.785749296889927	-0.000283730606030985
HISDEG-PWY	52	52	0.0133412496030926	0.0136219750760481	0.00251913241320738	0.0029981541229823	-0.101380761550316	-0.490625987882012	0.28786446478138
HISTSYN-PWY	52	52	0.0201446343351791	0.0196078371358365	0.0014389530474585	0.00177627612068975	0.332086504305478	-0.0595809289799586	0.723753937590915
HOMOSER-METSYN-PWY	52	52	0.00601158267273789	0.00651685831049809	0.00163200213921029	0.0024371039431116	-0.243624383148767	-0.634060139715249	0.146811373417715
HSERMETANA-PWY	52	52	0.016032761580181	0.0157308699406943	0.00167420315275831	0.00213442973520289	0.157385298797102	-0.23221187669855	0.546982474292755
ILEUDEG-PWY	52	52	0	0	0	0	NA	NA	NA
ILEUSYN-PWY	52	52	0.0239800939218587	0.0233634773623848	0.00177827780658754	0.00152427563454743	0.372318505967277	-0.0200326291236722	0.764669641058226
KDO-NAGLIPASYN-PWY	52	52	0.000565443946921999	0.0010075452605544	0.0011687228447537	0.001606692268561	-0.31468983354906	-0.706085483692298	0.0767058165941776
KETOGLUCONMET-PWY	52	52	0.000781165839863777	0.00177589444807847	0.00115349485331059	0.00268898295546302	-0.480787092013412	-0.875362415759167	-0.0862117682676559
LACTOSECAT-PWY	52	52	0.00510024874708792	0.00531077905787017	0.00151968544880815	0.00243092491826278	-0.103854273291207	-0.49311183363308	0.285403287050666
LEU-DEG2-PWY	52	52	0	0	0	0	NA	NA	NA
LIPASYN-PWY	52	52	0	1.47094320904221e-05	0	0.000106071223269945	-0.196116135138184	-0.586045523259881	0.193813252983513
LPSSYN-PWY	52	52	0.000283777121619817	0.000940016627398984	0.000882836341909165	0.00173947074731476	-0.47576336175384	-0.870223489691305	-0.0813032338163761
LYSINE-AMINOAD-PWY	52	52	0	0	0	0	NA	NA	NA
LYSINE-DEG1-PWY	52	52	0	0	0	0	NA	NA	NA
MET-SAM-PWY	52	52	0.00856909140938448	0.00903933053957959	0.00202330101462759	0.00264579917591748	-0.19965936111343	-0.589622759643608	0.190304037416748
METH-ACETATE-PWY	52	52	0.00636586702457358	0.00648679157132477	0.00161195995868557	0.00155728844294428	-0.076299830644244	-0.465436766623241	0.312837105334753
METHANOGENESIS-PWY	52	52	0.000566184813223372	0.000759369083471436	0.00102194082797824	0.00151429095188812	-0.149547795994938	-0.539086572252469	0.239990980262593
METHGLYUT-PWY	52	52	0.00306221806365292	0.00419509428185088	0.00157822795518888	0.00211776401285148	-0.606600399687708	-1.00444127515256	-0.208759524222854
METHYLGALLATE-DEGRADATION-PWY	52	52	0	0	0	0	NA	NA	NA
METSYN-PWY	52	52	0.00815110869853945	0.00866277732323723	0.00200445591695254	0.00268767621605122	-0.215820491333311	-0.605946698037621	0.174305715371
NAD-BIOSYNTHESIS-II	52	52	0.00509079470447431	0.00607476553235326	0.00304856782255132	0.00245164287478973	-0.355705206762644	-0.747764695236431	0.0363542817111443
NADSYN-PWY	52	52	0	0	0	0	NA	NA	NA
NAGLIPASYN-PWY	52	52	0.00816981868653046	0.00853550406603914	0.00294643534069074	0.00307400686170791	-0.121453972205047	-0.510807862319715	0.26789991790962
NONMEVIPP-PWY	52	52	0.00436635348597285	0.00430887048093947	0.00440403735368459	0.00342361127283047	0.0145733025119076	-0.374427285083964	0.40357389010778
NONOXIPENT-PWY	52	52	0.0167106658408096	0.0166718097455145	0.00186600456407611	0.00226018791461327	0.0187485157867839	-0.370255454203232	0.4077524857768
OANTIGEN-PWY	52	52	0.015864572716595	0.01466950512684	0.00187743167937511	0.00210140179701195	0.599763088145732	0.20211833644249	0.997407839848974
ORNARGDEG-PWY	52	52	0.00086296259131367	0.00184911438113215	0.00188201421377915	0.00287791048161285	-0.405574083988397	-0.798548284322154	-0.0125998836546401
ORNDEG-PWY	52	52	0.00126086077649604	0.0025605289459283	0.00212565778143542	0.00356598639417492	-0.442737051827699	-0.836469221938263	-0.0490048817171345
P101-PWY	52	52	0	0	0	0	NA	NA	NA
P105-PWY	52	52	0.00176171860463138	0.00305087485162426	0.0025940597674884	0.00356371898613026	-0.413611551120611	-0.806744174723226	-0.0204789275179969
P108-PWY	52	52	0.00621656789694955	0.00672468517859173	0.00151935246179121	0.00182362839787558	-0.30273910417957	-0.693956420651224	0.0884782122920829
P122-PWY	52	52	0.000869399087957042	0.00139759979134621	0.00149585318482666	0.00169206383774875	-0.330750814555371	-0.722396869404379	0.0608952402936376
P124-PWY	52	52	0.00239253850429758	0.0022049578596998	0.00263763055617707	0.00221252925133398	0.0770548938611272	-0.312084856256264	0.466194643978518
P125-PWY	52	52	0.000832156948185727	0.00116479259611145	0.00102076618342882	0.00197290058149672	-0.211773199951143	-0.601857451726304	0.178311051824017
P161-PWY	52	52	0.00319548788005231	0.00432097335840858	0.00218406615859223	0.00288265464667267	-0.440102293208724	-0.833778587817938	-0.0464259985995111
P162-PWY	52	52	0.00230165584346315	0.00307251911781038	0.00206689222810661	0.00231077148733609	-0.351634971628823	-0.743625005132247	0.0403550618746009
P163-PWY	52	52	0.000765583347503766	0.00122571464841515	0.00115213163317825	0.00136527558210706	-0.364256403354956	-0.756464372880061	0.0279515661701484
P164-PWY	52	52	0.00684092410362075	0.00733177213425001	0.00133066464793876	0.00186377378763099	-0.303121967885154	-0.694344891802393	0.0881009560320847
P165-PWY	52	52	0	0	0	0	NA	NA	NA
P185-PWY	52	52	0.00330842680715523	0.00306837779519708	0.00119105298093374	0.00144487257916563	0.181297834152315	-0.208495886733983	0.571091555038613
P221-PWY	52	52	0.000518866377826699	0.000914194535339336	0.00128978210999937	0.00140990102158317	-0.292580576841708	-0.68365167118672	0.0984905175033047
P23-PWY	52	52	0.00104427866519422	0.00140754134699852	0.00164700777837564	0.00139845475114653	-0.237769379391796	-0.628136857291644	0.152598098508053
P241-PWY	52	52	8.69227992788039e-05	0.000139805963753269	0.000304648232693572	0.000529129622261591	-0.122490120368443	-0.511850149986275	0.266869909249389
P261-PWY	52	52	0	0	0	0	NA	NA	NA
P4-PWY	52	52	0.00525015822041499	0.00572554500519439	0.00267823026773574	0.00303115315982833	-0.166210992868622	-0.555877489708059	0.223455503970815
P42-PWY	52	52	0.00582068611813124	0.00581976604209658	0.00250552959247937	0.00250960088603646	0.00036691995768446	-0.38862850748974	0.389362347405109
P441-PWY	52	52	0.00750491319001455	0.00848571757639613	0.00194022299627898	0.00231585261077947	-0.459111508554892	-0.853198225103395	-0.0650247920063877
P461-PWY	52	52	0.00522804935042715	0.00588681211838953	0.00213003021406719	0.00299872584317883	-0.253282398068126	-0.643834384457448	0.137269588321197
P562-PWY	52	52	0.000235051968479763	5.14075244199622e-05	0.00063957134956902	0.000262258129127667	0.375712552135372	-0.0166997753714203	0.768124879642165
P621-PWY	52	52	0.000520852776639692	0.000547968320945228	0.000950287722352168	0.000996107635280016	-0.0278546020482325	-0.416868889097931	0.361159685001466
PANTO-PWY	52	52	0.019163562952642	0.0189975874629322	0.00135268882269579	0.00158888604623383	0.112486004318203	-0.276816923217864	0.501788931854269
PANTOSYN-PWY	52	52	0.0195377624086709	0.0193337908793282	0.0011672402537469	0.00159947884855207	0.145679412102105	-0.24383163608106	0.535190460285271
PENTOSE-P-PWY	52	52	0.012295132073645	0.0128031243409126	0.00195590116928782	0.00202592598390746	-0.25511591152347	-0.645690469692403	0.135458646645463
PEPTIDOGLYCANSYN-PWY	52	52	0.023592440929923	0.0225321521213927	0.00197377594860203	0.00200326465208404	0.533190263690554	0.137343412576567	0.929037114804541
PHOSLIPSYN-PWY	52	52	0.0131997480219326	0.0139406182774384	0.0030711541646958	0.0029781654945508	-0.244914397747514	-0.635365419587793	0.145536624092764
PHOTOALL-PWY	52	52	0.000205974281954687	0.000195665079925125	0.000491557724620455	0.000515759793389075	0.0204627192178481	-0.368542884903429	0.409468323339125
POLYAMINSYN3-PWY	52	52	0.00311712620803604	0.00373578047655634	0.00238947256193028	0.00243397298909148	-0.256508727972048	-0.647100540578187	0.134083084634091
POLYAMSYN-PWY	52	52	0.00645715854904555	0.00710282830476149	0.0024837812332368	0.00246354531304076	-0.261015458998681	-0.651663740171669	0.129632822174308
POLYISOPRENSYN-PWY	52	52	0.00810829340517898	0.00845960325813414	0.00254153383073987	0.0028092422368841	-0.131147698207316	-0.520561061106858	0.258265664692227
PPGPPMET-PWY	52	52	0.00445042411172555	0.00500840248823237	0.00152467262879066	0.00238857695295674	-0.278468824871837	-0.669344990352884	0.112407340609211
PROPFERM-PWY	52	52	0.001331529310744	0.00157397876933436	0.00100422223104248	0.00102018596135058	-0.239518810207919	-0.629906516510057	0.15086889609422
PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY	52	52	0.000533720975601113	0.000482389739678249	0.000976757685369614	0.00102793399548957	0.0511944240516553	-0.337864714034065	0.440253562137376
PRPP-PWY	52	52	0.0107372562513694	0.0113400337848296	0.00223051252768442	0.00217433125268844	-0.273666236953665	-0.664478239220598	0.117145765313268
PWY-101	52	52	0.000325162806294443	0.000429031969156678	0.000556323177631839	0.000710718985183162	-0.162751465189526	-0.552390340069963	0.22688740969091
PWY-1042	52	52	0.0247431481019939	0.024209193095513	0.00197768914747673	0.00196970687327582	0.270534758594775	-0.12023600233176	0.661305519521311
PWY-1269	52	52	0.00972619772148243	0.0102164934705516	0.0029517327152061	0.00303451806931909	-0.163791624963869	-0.553438743933472	0.225855494005735
PWY-1361	52	52	0	0	0	0	NA	NA	NA
PWY-1501	52	52	0	0	0	0	NA	NA	NA
PWY-1541	52	52	4.71459076714098e-05	0.000144880151934613	0.000339973975075118	0.000583393170251957	-0.204697586566709	-0.594710388874052	0.185315215740633
PWY-1622	52	52	3.92288874588786e-05	9.41950931637421e-05	0.000282883530424786	0.000387032696464121	-0.162150877488529	-0.551785016075119	0.227483261098062
PWY-181	52	52	6.33200752123051e-05	0.000125586893514639	0.000456607555888405	0.000517774280085375	-0.127556755192577	-0.516947555803428	0.261834045418273
PWY-1861	52	52	0.00561302275953518	0.00600502271366819	0.00235221655378494	0.00254295889042189	-0.160036227594981	-0.549653828758107	0.229581373568146
PWY-2201	52	52	0	0	0	0	NA	NA	NA
PWY-2221	52	52	0	2.00059070814913e-05	0	0.00014426464758897	-0.196116135138184	-0.586045523259881	0.193813252983513
PWY-241	52	52	0.0046944622613037	0.00521834557905386	0.00275003710465009	0.00287961070237822	-0.186066563074442	-0.575902786041069	0.203769659892185
PWY-2723	52	52	0.00317813669847459	0.00363483278827127	0.00230384746670942	0.00262215549037816	-0.185036674903301	-0.57486362579803	0.204790275991428
PWY-2941	52	52	0.010950022503315	0.0118769827238484	0.00307024564482411	0.00292746110984252	-0.309017326945854	-0.700327479043909	0.0822928251522
PWY-2942	52	52	0.0207086807761943	0.0203875300110684	0.00127695311339243	0.00142425893356978	0.237429932317407	-0.152933637664637	0.627793502299451
PWY-3001	52	52	0.0191920313153913	0.0191710227589123	0.00136968286336548	0.00152030936150499	0.0145191253118952	-0.374481423964878	0.403519674588668
PWY-3502	52	52	0	0	0	0	NA	NA	NA
PWY-3781	52	52	0.00103331153074601	0.000877305333643685	0.0012372969410984	0.00115992339182142	0.130088167213232	-0.259318473533702	0.519494807960166
PWY-3801	52	52	0.000657225646087935	0.000500409071556123	0.00229480456199871	0.00154836451741098	0.0801109093014056	-0.309040513493677	0.469262332096489
PWY-3841	52	52	0.0225371047436101	0.0217018373321471	0.00166851497547055	0.00202556728584232	0.450121490926287	0.0562309843458234	0.844011997506751
PWY-4041	52	52	0.00669412487290901	0.00685805347843147	0.00206902520354681	0.00317427290098038	-0.0611842726804076	-0.450270699353269	0.327902153992454
PWY-4242	52	52	0.0211262046552096	0.0205079980978096	0.00177662905117977	0.00176966656751036	0.348648523647096	-0.043291049446094	0.740588096740286
PWY-4321	52	52	9.03597910747913e-05	0.000291251953425081	0.000420859549041226	0.000955215283378367	-0.272177747447685	-0.662970087775804	0.118614592880434
PWY-4361	52	52	0	0	0	0	NA	NA	NA
PWY-4702	52	52	0.000498297877200764	0.00169026292431754	0.00120611622983496	0.00287704312352993	-0.540350281490646	-0.936380733018838	-0.144319829962454
PWY-4722	52	52	0.000224329097800815	0.000374060506357306	0.000423258885549104	0.000593106846944496	-0.290610836338534	-0.681654149621258	0.100432476944189
PWY-4981	52	52	0.0107372314971578	0.0107356771831103	0.00285815546714823	0.0026056018551109	0.000568347433473386	-0.388427084594094	0.38956377946104
PWY-4984	52	52	0.0105768768364372	0.0113897297018648	0.00360511729838319	0.00348538054342716	-0.229246805608603	-0.619517844724787	0.16102423350758
PWY-5004	52	52	0.00090662472318457	0.000786488725530083	0.00114676557364169	0.00108607522415915	0.107568479068762	-0.281708159542952	0.496845117680476
PWY-5005	52	52	0.00426589130481556	0.00411731904061071	0.00233050938511719	0.00187315980684647	0.0702722631084845	-0.318843200899779	0.459387727116748
PWY-5022	52	52	0.00485926337848335	0.0047139297961538	0.00258388884855394	0.00257600387607747	0.0563319512231604	-0.332740614976741	0.445404517423062
PWY-5028	52	52	0	3.89652363077925e-05	0	0.000280982314936634	-0.196116135138184	-0.586045523259881	0.193813252983513
PWY-5030	52	52	0.0114069071585497	0.0119508846390233	0.0031092271433762	0.00302676989651132	-0.177290949085363	-0.567049807580501	0.212467909409775
PWY-5044	52	52	0	0	0	0	NA	NA	NA
PWY-5055	52	52	0	0	0	0	NA	NA	NA
PWY-5067	52	52	0	0	0	0	NA	NA	NA
PWY-5079	52	52	0	0	0	0	NA	NA	NA
PWY-5080	52	52	0	0	0	0	NA	NA	NA
PWY-5083	52	52	0.00405345024278612	0.00446799072460523	0.00253457027250771	0.00360487838886198	-0.133035129908066	-0.522460602336001	0.256390342519868
PWY-5088	52	52	0.000358255547194946	0.000666585844354538	0.000782416110472095	0.00111054119878019	-0.320979216985565	-0.712471458551247	0.0705130245801165
PWY-5097	52	52	0.0215261991530417	0.0208561119825554	0.0015042736218274	0.00171940540197171	0.414805568660611	0.0216491505599761	0.807961986761246
PWY-5100	52	52	0.0139798725725429	0.01424756799038	0.00180280163947432	0.00195638376798235	-0.142303322130744	-0.53179076320272	0.247184118941232
PWY-5101	52	52	0.00125050345751455	0.00139553482546303	0.00144975715895521	0.00209841178529314	-0.0804172140015262	-0.469569831759731	0.308735403756679
PWY-5103	52	52	0.0201230807594076	0.0199682142291467	0.0017621827392689	0.0017175924789799	0.0890021955103159	-0.300185767562527	0.478190158583159
PWY-5104	52	52	0.00995480965657742	0.00981798128120391	0.00238289269885847	0.00217723852541817	0.0599497847234782	-0.329133007169863	0.44903257661682
PWY-5109	52	52	0	0	0	0	NA	NA	NA
PWY-5121	52	52	0.00342357086422643	0.00350527882703206	0.00335633887297869	0.00269212072746748	-0.0268563232500547	-0.415869282507594	0.362156636007485
PWY-5129	52	52	0	0	0	0	NA	NA	NA
PWY-5136	52	52	0.00426075397762	0.00547458755662598	0.00236280386010511	0.00296264486036497	-0.452996986176271	-0.84694983989172	-0.0590441324608214
PWY-5138	52	52	0.002656633030258	0.00335574718480213	0.00257261214172986	0.0021296581352056	-0.29604117154967	-0.687161523464282	0.0950791803649416
PWY-5154	52	52	0.0154208783384922	0.0157760037527432	0.00260353023539067	0.00183983415735654	-0.157535381541881	-0.547133704357385	0.232062941273624
PWY-5156	52	52	0	9.48348152464451e-05	0	0.000683863578140424	-0.196116135138184	-0.586045523259881	0.193813252983513
PWY-5173	52	52	0.00160944027282881	0.00260277146846123	0.00209619906604089	0.0030909262853014	-0.376144777569708	-0.768564936988229	0.0162753818488124
PWY-5177	52	52	0.00853586784342996	0.00867452245208611	0.00279931347963576	0.00285360140726782	-0.0490537069708994	-0.438107628404779	0.34000021446298
PWY-5178	52	52	0	3.61252773521122e-05	0	0.000260503079666797	-0.196116135138184	-0.586045523259881	0.193813252983513
PWY-5180	52	52	2.65712559335613e-05	0.000153650156480125	0.000191608051443864	0.000588554167664246	-0.290353388569169	-0.681393084550709	0.10068630741237
PWY-5181	52	52	0.000196537922528266	0.000246453412200474	0.000677779911862851	0.000974942028886044	-0.0594506425578593	-0.448531985819691	0.329630700703972
PWY-5182	52	52	2.65712559335613e-05	0.000153650156480125	0.000191608051443864	0.000588554167664246	-0.290353388569169	-0.681393084550709	0.10068630741237
PWY-5183	52	52	0	3.67988892942167e-05	0	0.000265360564460843	-0.196116135138184	-0.586045523259881	0.193813252983513
PWY-5188	52	52	0.0103256059735422	0.0102019411723236	0.00176944070029613	0.00186007014247203	0.0681228251202822	-0.320985408857241	0.457231059097805
PWY-5189	52	52	0.00168379194977023	0.00337813891479733	0.00200800795841561	0.00306467966471007	-0.653989226129442	-1.05324764464211	-0.254730807616778
PWY-5198	52	52	0.000439762473405497	0.000646902172465199	0.00087298359113743	0.00135319310964771	-0.181910453926606	-0.571709573372717	0.207888665519506
PWY-5265	52	52	0.00223032969407333	0.00223136389756866	0.00247290253805753	0.00319893595680999	-0.000361728613602782	-0.389357155969062	0.388633698741857
