len_control	len_case	mean_control	mean_case	sd_control	sd_case	cohen.d	lower	upper
FERMENTATION-PWY	53	75	0.00919907134436136	0.00895428165837261	0.00452547874615055	0.00396847005268577	0.0581822288353277	-0.297011192498209	0.413375650168864
FOLSYN-PWY	53	75	0.0065269555716724	0.00655236517195377	0.0031270298631721	0.00292495195845289	-0.00844174514678566	-0.363563794460986	0.346680304167415
FUC-RHAMCAT-PWY	53	75	0.007810871533078	0.00791951473612202	0.00299570238502123	0.00263088814259213	-0.0389787876502747	-0.394132026249418	0.316174450948868
FUCCAT-PWY	53	75	0.00666718308226213	0.00695123705486917	0.00311973388641351	0.00288129548289288	-0.095255874106634	-0.450571776080897	0.260060027867629
GALACT-GLUCUROCAT-PWY	53	75	0.00899841653531575	0.00853237896200038	0.00252226853321604	0.0018856884018703	0.214650843499571	-0.141460714058407	0.570762401057549
GALACTARDEG-PWY	53	75	0.00548566799215334	0.0056960103987396	0.00464056299957107	0.00404051688412913	-0.048935974039163	-0.404108065611856	0.30623611753353
GALACTUROCAT-PWY	53	75	0.00843586590747597	0.0081060861509441	0.00255152895900725	0.00181588488922101	0.153371318172051	-0.202255500677491	0.508998137021593
GALLATE-DEGRADATION-I-PWY	53	75	0	0	0	0	NA	NA	NA
GALLATE-DEGRADATION-II-PWY	53	75	0	0	0	0	NA	NA	NA
GLCMANNANAUT-PWY	53	75	0.0104480252752076	0.0101681465094083	0.00291683588646498	0.00236743354088386	0.107305858583544	-0.248062585301353	0.462674302468441
GLUCARDEG-PWY	53	75	0.00466130124006618	0.0046202663682811	0.00398479065776555	0.00318635066961597	0.0115990728724494	-0.343524339346048	0.366722485090946
GLUCARGALACTSUPER-PWY	53	75	0.00548566799215334	0.0056960103987396	0.00464056299957107	0.00404051688412913	-0.048935974039163	-0.404108065611856	0.30623611753353
GLUCONEO-PWY	53	75	0.0146979359164087	0.0148225545049765	0.00194706650296764	0.00185549307716286	-0.0658026942824044	-0.421016461742794	0.289411073177985
GLUCOSE1PMETAB-PWY	53	75	0.00590055354515273	0.00584883479551134	0.00402306944067449	0.00386506683789507	0.0131564922754946	-0.34196775038124	0.368280734932229
GLUCUROCAT-PWY	53	75	0.00955456200222395	0.00881567194443909	0.00230365566665741	0.00187754099269348	0.357974401561801	0.000104354544533225	0.715844448579068
GLUDEG-I-PWY	53	75	0.00496228273594347	0.00512106358021324	0.00239388640010781	0.00265891288066588	-0.0621969123463805	-0.417400741026162	0.293006916333401
GLUTORN-PWY	53	75	0.0191864849757302	0.0181910939873874	0.00300777410841078	0.00299002279827256	0.332089071076488	-0.0253989806796137	0.689577122832589
GLYCOCAT-PWY	53	75	0.00702811294570884	0.00694137916733139	0.00435532007094344	0.00440960293292313	0.0197693653631839	-0.335359567077331	0.374898297803699
GLYCOGENSYNTH-PWY	53	75	0.0172784778974148	0.0166374309637184	0.00291076685918283	0.0030848750312006	0.212672832050691	-0.143420569536178	0.56876623363756
GLYCOL-GLYOXDEG-PWY	53	75	0.00211065062676064	0.00188224872283613	0.0022467659104022	0.00188755652089673	0.111771687236652	-0.243617814638466	0.46716118911177
GLYCOLYSIS-E-D	53	75	0.0112634577531329	0.0111039653207739	0.00263500175110657	0.00226068996741342	0.0658464271315006	-0.28936746430688	0.421060318569882
GLYCOLYSIS-TCA-GLYOX-BYPASS	53	75	0.00696663050166706	0.00707681085404432	0.00524921281869514	0.00462498624697207	-0.0225213351009626	-0.377652774283654	0.332610104081729
GLYCOLYSIS	53	75	0.0158924077222808	0.0162516275653164	0.00255712219844982	0.00246052327519056	-0.143639574928749	-0.499204218862551	0.211925069005054
GLYOXYLATE-BYPASS	53	75	0.00525755791162287	0.00509820405455152	0.00429656709935801	0.00366299782094379	0.0404775332502319	-0.314678270114924	0.395633336615388
GOLPDLCAT-PWY	53	75	0.00450720133166664	0.00481790599518347	0.00240372229995932	0.00208004453643225	-0.139997786690474	-0.495540208690348	0.215544635309401
HCAMHPDEG-PWY	53	75	0.00326706912266779	0.00290020483061388	0.00421255366579489	0.00358107400716561	0.0951845118484338	-0.260131097561148	0.450500121258015
HEME-BIOSYNTHESIS-II	53	75	0.00451243417912433	0.00442273572884142	0.00326070684780665	0.00297852972811224	0.0289527290390561	-0.326185840460248	0.38409129853836
HEMESYN2-PWY	53	75	0.00536481677742144	0.00495668154598652	0.00282364668440096	0.0026108247556509	0.151122618375622	-0.204489472827748	0.506734709578991
HEXITOLDEGSUPER-PWY	53	75	0.0110317409097194	0.0111185789686392	0.00331257023136674	0.00311519392969758	-0.0271527828708116	-0.382289177279978	0.327983611538355
HISDEG-PWY	53	75	0.00978052783670046	0.0111035260087809	0.00369217369305192	0.00389087282868689	-0.347232130851196	-0.704940222974949	0.010475961272556
HISTSYN-PWY	53	75	0.0200079140664723	0.019283646200504	0.00244284900985836	0.00252421579179482	0.290758765982237	-0.0661780559264469	0.64769558789092
HOMOSER-METSYN-PWY	53	75	0.00841378531398027	0.00838284058691573	0.00384677278235847	0.00356104103870218	0.00840512349186656	-0.346716912533458	0.363527159517191
HSERMETANA-PWY	53	75	0.0152975767222268	0.0155336770112215	0.00284305463148772	0.00263490498100498	-0.086714315763323	-0.441996755737942	0.268568124211296
ILEUDEG-PWY	53	75	0	0	0	0	NA	NA	NA
ILEUSYN-PWY	53	75	0.024133304276703	0.0237666663412858	0.00203965034750501	0.00266724668551433	0.151005413301073	-0.204605916226585	0.50661674282873
KDO-NAGLIPASYN-PWY	53	75	0.00237665532380862	0.00231807496297551	0.00239888489040817	0.00218046342400533	0.0257705596607558	-0.329364259170245	0.380905378491757
KETOGLUCONMET-PWY	53	75	0.00374579155290158	0.00362309653338877	0.0036590606324445	0.00330654156166467	0.0354980707755015	-0.319649584582229	0.390645726133232
LACTOSECAT-PWY	53	75	0.00524742687136844	0.00601534900920309	0.0028374729102319	0.00331616829258719	-0.245538376050144	-0.601955113743627	0.110878361643338
LEU-DEG2-PWY	53	75	0	0	0	0	NA	NA	NA
LIPASYN-PWY	53	75	5.72344178237248e-05	4.8439957186556e-05	0.000241632495227272	0.000211302952148609	0.0392054268618804	-0.31594819337107	0.39435904709483
LPSSYN-PWY	53	75	0.00242331467360169	0.00212640565496002	0.00261632183180165	0.00225105731479313	0.123274264154993	-0.232173423451834	0.47872195176182
LYSINE-AMINOAD-PWY	53	75	1.16820976595573e-05	0	8.50469546988838e-05	0	0.213818690742613	-0.142285208198753	0.56992258968398
LYSINE-DEG1-PWY	53	75	0	0	0	0	NA	NA	NA
MET-SAM-PWY	53	75	0.0111521928555486	0.011148726238664	0.00391324422317303	0.00372968394182038	0.000910706968431772	-0.354209825252238	0.356031239189101
METH-ACETATE-PWY	53	75	0.00525636040105764	0.0053193620999096	0.00200588228633279	0.00243082172598501	-0.0278137030568733	-0.382950879922272	0.327323473808526
METHANOGENESIS-PWY	53	75	0.000255427479794558	0.000573181998404625	0.000810987554345385	0.00195233605156924	-0.20056486400192	-0.556550772250411	0.15542104424657
METHGLYUT-PWY	53	75	0.00419071235595617	0.00457776675283142	0.00321083810277814	0.00258126022562409	-0.135431089135503	-0.490946450029204	0.220084271758197
METHYLGALLATE-DEGRADATION-PWY	53	75	0	0	0	0	NA	NA	NA
METSYN-PWY	53	75	0.0107331618059113	0.0107526535697084	0.00399132858778101	0.00376101584121612	-0.00505264815474514	-0.360173712394506	0.350068416085015
NAD-BIOSYNTHESIS-II	53	75	0.00613956051609665	0.00584706809043905	0.00301035545377693	0.0028391648743	0.100477115485456	-0.254860786273772	0.455815017244685
NADSYN-PWY	53	75	1.38135250672656e-05	0	0.000100563980448025	0	0.213818690742613	-0.142285208198753	0.56992258968398
NAGLIPASYN-PWY	53	75	0.00881902690611178	0.00839449640470546	0.003256780834226	0.00314936689321596	0.132909411195052	-0.222591390579794	0.488410212969898
NONMEVIPP-PWY	53	75	0.00781285584082614	0.0079046870855977	0.00473319716713011	0.00564218791344476	-0.0173724537384476	-0.3724994686628	0.337754561185905
NONOXIPENT-PWY	53	75	0.0169611852247353	0.0170380648146905	0.00370977747096425	0.0031495175430765	-0.0226651784682877	-0.377796757647806	0.332466400711231
OANTIGEN-PWY	53	75	0.0164981898347818	0.0164403832101047	0.00260614302396259	0.00260769931982608	0.0221731328912127	-0.332957971090635	0.37730423687306
ORNARGDEG-PWY	53	75	0.00391944716905134	0.00364679508073154	0.00418615457562303	0.00327302278357956	0.0741415727940027	-0.281097323152912	0.429380468740918
ORNDEG-PWY	53	75	0.00507923720740077	0.00508811044440116	0.00506760625880071	0.00411478489602172	-0.00195775490882631	-0.357078351821194	0.353162842003541
P101-PWY	53	75	0	0	0	0	NA	NA	NA
P105-PWY	53	75	0.00569065826328265	0.00584857452258466	0.00431485309603867	0.00373845042480136	-0.039613315070738	-0.394767627712689	0.315540997571213
P108-PWY	53	75	0.00497457397533129	0.00559697293398596	0.00153967809008631	0.00171085419448521	-0.378963074541643	-0.73716356606662	-0.0207625830166668
P122-PWY	53	75	0.00297568654348999	0.003012881873711	0.0027741930798222	0.00274766710886153	-0.0134831871822735	-0.368607617295138	0.341641242930592
P124-PWY	53	75	0.00497285950168507	0.00540372497793508	0.00324794934412278	0.00425129055726712	-0.111367076304301	-0.466754634977404	0.244020482368801
P125-PWY	53	75	0.00126960541363209	0.00143818201562512	0.00131891362499645	0.00153920168743848	-0.116072082494515	-0.471482672436826	0.239338507447796
P161-PWY	53	75	0.00558324659760966	0.00606201865087199	0.00499550348327457	0.00408249763948585	-0.106823684786016	-0.462189906326229	0.248542536754196
P162-PWY	53	75	0.00183922431033892	0.0032139632272659	0.00145150083668355	0.00223168250263145	-0.705737435114377	-1.07142863597443	-0.34004623425432
P163-PWY	53	75	0.000281135942515785	0.0013210240940977	0.000682602303712483	0.00148438546440526	-0.852953335363421	-1.22341308823523	-0.482493582491611
P164-PWY	53	75	0.00726121945860757	0.00802616820762037	0.00197841916574525	0.00227415494909626	-0.354631434186603	-0.712450560337326	0.00318769196412072
P165-PWY	53	75	3.38269766965582e-05	1.15660443526986e-05	0.000186733769292514	0.000100164882307345	0.15630662965986	-0.199339740089775	0.511952999409495
P185-PWY	53	75	0.00356726924838231	0.00379555051522497	0.00244027952765746	0.00202335517780487	-0.103529216298242	-0.458880521042172	0.251822088445688
P221-PWY	53	75	0.00205744106062394	0.00190599397447683	0.00234600244573537	0.00177151988426779	0.0746624941771633	-0.28057807083832	0.429903059192647
P23-PWY	53	75	0.00165071188825456	0.00197793835421114	0.00146410494827429	0.00161939934748343	-0.210139398750925	-0.566209790378709	0.145930992876859
P241-PWY	53	75	3.9796538195075e-05	5.42013659445474e-06	0.000206195342183787	4.69397598277947e-05	0.250445888565763	-0.106023082507263	0.606914859638789
P261-PWY	53	75	0	0	0	0	NA	NA	NA
P4-PWY	53	75	0.00894252126008963	0.00892634018763453	0.00372675293947307	0.00378275007731015	0.00430377291896785	-0.35081714039912	0.359424686237055
P42-PWY	53	75	0.0042131569155361	0.00511618625767516	0.00193900324876966	0.00208457826425897	-0.44577138038888	-0.805146541225662	-0.0863962195520985
P441-PWY	53	75	0.00957238848734077	0.00968414230435092	0.00378629721298496	0.00325601151479744	-0.0320702854934722	-0.38721295246825	0.323072381481306
P461-PWY	53	75	0.00801263370762831	0.00791497251202426	0.00472848867796816	0.00434225544655237	0.0216751893343444	-0.333455444370872	0.376805823039561
P562-PWY	53	75	0.000480427448145558	0.000423883316129784	0.000931671676805033	0.000861057223552629	0.0634700988871362	-0.291737175213713	0.418677372987986
P621-PWY	53	75	0.000879268529376392	0.000819480543781026	0.00123767019401491	0.0010728810915981	0.0522727253579023	-0.302906639106646	0.40745208982245
PANTO-PWY	53	75	0.0186106456012374	0.0186237840125244	0.00175884471585754	0.00208079497889229	-0.00672259980982485	-0.361844087600859	0.348398887981209
PANTOSYN-PWY	53	75	0.0189315295847827	0.0188516993957973	0.00185134573991309	0.00199209087981683	0.0412506572170512	-0.313906506997287	0.39640782143139
PENTOSE-P-PWY	53	75	0.0122023602241003	0.0125369930471622	0.00348124696896654	0.0026484032559341	-0.110802642828905	-0.466187502483997	0.244582216826188
PEPTIDOGLYCANSYN-PWY	53	75	0.0228351919623621	0.0227420690391337	0.00221083696317335	0.00254484328612707	0.0385984190696544	-0.316554184005266	0.393751022144575
PHOSLIPSYN-PWY	53	75	0.0144084411624687	0.0140939409174775	0.002445925425858	0.00282889225373643	0.117460890310467	-0.237956679777022	0.472878460397956
PHOTOALL-PWY	53	75	0.000212108822718247	0.000187343117031189	0.000487052784657146	0.000474804485140142	0.0516062697924256	-0.303571603729779	0.40678414331463
POLYAMINSYN3-PWY	53	75	0.00483245430237478	0.00428089454107125	0.00251419430967699	0.0019846254748088	0.248612694477898	-0.107836644849051	0.605062033804847
POLYAMSYN-PWY	53	75	0.00831920904960088	0.00783058966923449	0.00395427895487987	0.00334563497077049	0.135378575681141	-0.220136479238021	0.490893630600304
POLYISOPRENSYN-PWY	53	75	0.00815580070539987	0.0082600286194651	0.0026111444610399	0.00268788368228492	-0.0392353143921824	-0.394388985117318	0.315918356332953
PPGPPMET-PWY	53	75	0.00547704277219291	0.00543989746498532	0.00210625221958162	0.00215666041990058	0.0173901152690189	-0.337736912879406	0.372517143417443
PROPFERM-PWY	53	75	0.00142004898391458	0.00198242308578102	0.000997830925794444	0.00120146013705445	-0.501264580510644	-0.861756585552667	-0.140772575468621
PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY	53	75	0.00102041032625847	0.00107774939655162	0.00167176039763733	0.00167427786414218	-0.0342683009763018	-0.389414108466377	0.320877506513774
PRPP-PWY	53	75	0.0108151339198557	0.0109571804667873	0.0027545659954152	0.00241508308514999	-0.0554729037470497	-0.410659693790347	0.299713886296248
PWY-101	53	75	0.00032958318055234	0.000365403850773565	0.000473698073858333	0.000583527447465444	-0.0662229291600654	-0.421437891347033	0.288992033026903
PWY-1042	53	75	0.0243661995210741	0.0237737051596127	0.00231362713631324	0.00225479631148698	0.259950348266646	-0.0966227006998449	0.616523397233137
PWY-1269	53	75	0.010372419316924	0.01109394247591	0.00287980968551666	0.00303144795628021	-0.242952996495306	-0.599342629254691	0.113436636264079
PWY-1361	53	75	0	2.80090992468192e-05	0	0.00024256591484865	-0.150674160700177	-0.506283340716937	0.204935019316583
PWY-1501	53	75	4.02098216846056e-05	0.000135088546470238	0.000166345080316217	0.000571365497048346	-0.210504417865156	-0.566578107875054	0.145569272144743
PWY-1541	53	75	0.000377255187451114	0.000391528808837498	0.00111804492330719	0.000906665007384919	-0.0142831274963229	-0.369408036022998	0.340841781030352
PWY-1622	53	75	0	1.22677567896771e-05	0	0.000106241890273094	-0.150674160700177	-0.506283340716937	0.204935019316583
PWY-181	53	75	0	2.28669290154387e-05	0	0.000198033414339054	-0.150674160700177	-0.506283340716937	0.204935019316583
PWY-1861	53	75	0.00623745628274881	0.00632985820552645	0.00310650450390766	0.00380318268876147	-0.0261587228215948	-0.381293975804632	0.328976530161442
PWY-2201	53	75	2.63335027080165e-05	0	0.000191710793484026	0	0.213818690742613	-0.142285208198753	0.56992258968398
PWY-2221	53	75	5.67103762833918e-05	0.000123935646236078	0.000315402105511169	0.000395858039178364	-0.184274369323213	-0.540125545271659	0.171576806625233
PWY-241	53	75	0.00826395100299219	0.00846599332294875	0.00357104373312695	0.00320328818604291	-0.0601326815203597	-0.415331072387955	0.295065709347235
PWY-2723	53	75	0.00515471701134621	0.00517374838112985	0.00329845694078728	0.00357493522993302	-0.00549482360077878	-0.360615988296387	0.34962634109483
PWY-2941	53	75	0.0112159703417044	0.0124556116027424	0.00316235951369198	0.00316537324795934	-0.391779518119602	-0.750190887811319	-0.0333681484278842
PWY-2942	53	75	0.0203684516748252	0.0206457344975866	0.00176717310108718	0.0021999848991226	-0.13642021019483	-0.491941356412479	0.219100936022818
PWY-3001	53	75	0.0188824940646469	0.0190604120586438	0.00153515268881285	0.00152729207226648	-0.11624516471856	-0.471656620050631	0.23916629061351
PWY-3502	53	75	1.54334066330588e-05	0	0.000112356896254619	0	0.213818690742613	-0.142285208198753	0.56992258968398
PWY-3781	53	75	0.00104071392791501	0.00104131867291876	0.00134699617354243	0.00137272917412449	-0.000443957683884074	-0.355564476285454	0.354676560917686
PWY-3801	53	75	0.00139060259042802	0.00123197432998742	0.00255095193503306	0.00221580142483399	0.0672184143868575	-0.287999408293514	0.422436237067229
PWY-3841	53	75	0.0214282538796098	0.0215984009042486	0.00254240134628025	0.00255901901323214	-0.0666674850105321	-0.421883719342693	0.288548749321629
PWY-4041	53	75	0.00982512467305648	0.0093462286600518	0.00382375522610431	0.00335812684275244	0.134608921719601	-0.220901662323599	0.4901195057628
PWY-4242	53	75	0.0206508297801075	0.0199668824558939	0.00242569402437178	0.00215400546045985	0.301288431110808	-0.0557819602085964	0.658358822430213
PWY-4321	53	75	0.000678566199976351	0.000656755415044073	0.00137091050184582	0.0011904380115531	0.0172004546068117	-0.337926432235788	0.372327341449412
PWY-4361	53	75	0	4.14431015163671e-05	0	0.000358907787247913	-0.150674160700177	-0.506283340716937	0.204935019316583
PWY-4702	53	75	0.00351118009032475	0.00331585518662813	0.00422502589559499	0.00363246638919866	0.0502382108161974	-0.304936662113822	0.405413083746216
PWY-4722	53	75	0.000399295551278219	0.000530745115064277	0.000569234736753237	0.000679750324351536	-0.206528895804886	-0.562566968967273	0.149509177357501
PWY-4981	53	75	0.010535436434631	0.0118506545728988	0.00309042511642211	0.00308846516400755	-0.42573694011999	-0.784740279759487	-0.0667336004804929
PWY-4984	53	75	0.00835678199483736	0.00893252633751353	0.00377382403227858	0.00383396072404541	-0.151143457300351	-0.506755683990474	0.204468769389772
PWY-5004	53	75	0.000726892095771623	0.00105256261509266	0.000939807748158725	0.00132148437328672	-0.276217388243749	-0.632977486268511	0.0805427097810125
PWY-5005	53	75	0.00542695437109004	0.00553389823293367	0.00299509998523186	0.00317971595401322	-0.0344440665747742	-0.389590134183004	0.320702001033455
PWY-5022	53	75	0.00487725698236597	0.00523347480834887	0.00222244757013489	0.00236077581148784	-0.154561851018266	-0.51019655496877	0.201072852932238
PWY-5028	53	75	4.0733556105267e-05	0.000283265744120532	0.000211406836734978	0.00137435103085432	-0.228381174211128	-0.584623366638902	0.127861018216647
PWY-5030	53	75	0.00863165136561268	0.00946357553668627	0.00388901524343172	0.00381013591320776	-0.216484245849993	-0.572612781287891	0.139644289587906
PWY-5044	53	75	2.59457604258502e-05	0	0.000188887987061135	0	0.213818690742613	-0.142285208198753	0.56992258968398
PWY-5055	53	75	1.81722333775817e-05	4.58714787516457e-05	0.000132295855922446	0.000235644464721209	-0.138782772073326	-0.494317906788523	0.21675236264187
PWY-5067	53	75	1.49956150101979e-05	0	0.000109169725131585	0	0.213818690742613	-0.142285208198753	0.56992258968398
PWY-5079	53	75	5.1941131858269e-05	0	0.000280921708099885	0	0.28781253819658	-0.0690877526072257	0.644712829000385
PWY-5080	53	75	1.20786551582283e-05	0	8.79339368666271e-05	0	0.213818690742613	-0.142285208198753	0.56992258968398
PWY-5083	53	75	0.00658296674568845	0.00654031999918022	0.00334543864258123	0.00320520797622397	0.0130665482334647	-0.34205764362091	0.36819074008784
PWY-5088	53	75	0.000665360153581774	0.00133334152276656	0.00113514199473277	0.00143993525658333	-0.505018529381347	-0.865590678854406	-0.144446379908287
PWY-5097	53	75	0.0211358880988664	0.0211159647233886	0.00197461445378686	0.00234740698628295	0.00905105751096057	-0.346071221381274	0.364173336403196
PWY-5100	53	75	0.0150494747859694	0.0146736913258662	0.0026406107391372	0.00297097233477881	0.132350983271572	-0.223146631301016	0.48784859784416
PWY-5101	53	75	0.000618029949722128	0.000891368603193858	0.00134238704573725	0.00235325493031608	-0.136736897461172	-0.49225990484545	0.218786109923106
PWY-5103	53	75	0.0201150936478987	0.0206177823420517	0.00185875736559124	0.00260661691713222	-0.215997886204444	-0.5721219038069	0.140126131398012
PWY-5104	53	75	0.0106798679839312	0.0104661314078495	0.00311575903284494	0.00307340327347156	0.0691490692279099	-0.286074422707253	0.424372561163073
PWY-5109	53	75	0	0	0	0	NA	NA	NA
PWY-5121	53	75	0.00557779358671027	0.00525626380263767	0.00313126094168332	0.00331454211131525	0.0992327202830278	-0.256099831790805	0.454565272356861
PWY-5129	53	75	1.19638085009273e-05	0	8.70978405810594e-05	0	0.213818690742613	-0.142285208198753	0.56992258968398
PWY-5136	53	75	0.00756051093434381	0.00771410537823786	0.00463812316906123	0.00353249982900548	-0.0381529335170691	-0.393304800191897	0.316998933157759
PWY-5138	53	75	0.00415967660986158	0.004657303943623	0.00319499415211802	0.00268653190051041	-0.17117237395413	-0.52692343161829	0.184578683710029
PWY-5154	53	75	0.0146905434069939	0.0145966636712133	0.0032879061343376	0.00304628043445814	0.0298196838603995	-0.325319983077424	0.384959350798223
PWY-5156	53	75	0	0	0	0	NA	NA	NA
PWY-5173	53	75	0.00505819244863858	0.00477082907977585	0.00419743088400085	0.00349843401631103	0.0755719640934402	-0.279671542919325	0.430815471106206
PWY-5177	53	75	0.0104872083971682	0.00977130916374842	0.00378411884631527	0.00300401684798885	0.213824800760237	-0.142279154306121	0.569928755826595
PWY-5178	53	75	0.000139543991777065	0.000234917959503935	0.000368746542586623	0.000784910110300869	-0.147526882934092	-0.503115874996171	0.208062109127987
