len_control	len_case	mean_control	mean_case	sd_control	sd_case	cohen.d	lower	upper
PWY-2723	40	40	NA	0.00518251218581127	NA	0.00295821132369856	NA	NA	NA
PWY-2941	40	40	NA	0.0118473250548541	NA	0.00280371994627445	NA	NA	NA
PWY-2942	40	40	NA	0.0204201807212484	NA	0.00173231792482818	NA	NA	NA
PWY-3001	40	40	NA	0.0192545846987346	NA	0.00102579294323792	NA	NA	NA
PWY-3502	40	40	NA	0	NA	0	NA	NA	NA
PWY-3781	40	40	NA	0.00101711472602089	NA	0.000936929585868456	NA	NA	NA
PWY-3801	40	40	NA	0.000462644088822686	NA	0.00158960869181482	NA	NA	NA
PWY-3841	40	40	NA	0.0211049463465356	NA	0.00186904063131513	NA	NA	NA
PWY-4041	40	40	NA	0.00865893612943427	NA	0.00336879145515262	NA	NA	NA
PWY-4242	40	40	NA	0.0196076229330435	NA	0.00215000281907661	NA	NA	NA
PWY-4321	40	40	NA	0.000186934491894142	NA	0.00057710484915197	NA	NA	NA
PWY-4361	40	40	NA	0.000158311253908699	NA	0.00100124828317744	NA	NA	NA
PWY-4702	40	40	NA	0.00248420185494407	NA	0.00371459885088385	NA	NA	NA
PWY-4722	40	40	NA	0.000604271702569663	NA	0.00079426696476413	NA	NA	NA
PWY-4981	40	40	NA	0.011210558305766	NA	0.00259361700460927	NA	NA	NA
PWY-4984	40	40	NA	0.0114044732732266	NA	0.00359714400272013	NA	NA	NA
PWY-5004	40	40	NA	0.000475883039441481	NA	0.000969162447656968	NA	NA	NA
PWY-5005	40	40	NA	0.00444563087784036	NA	0.00249420703045655	NA	NA	NA
PWY-5022	40	40	NA	0.00451077529856534	NA	0.00229544498371728	NA	NA	NA
PWY-5028	40	40	NA	0.000230918062732707	NA	0.000770017018029291	NA	NA	NA
PWY-5030	40	40	NA	0.011277914834461	NA	0.00272332635934313	NA	NA	NA
PWY-5044	40	40	NA	0	NA	0	NA	NA	NA
PWY-5055	40	40	NA	9.29697990496406e-05	NA	0.000356865134246234	NA	NA	NA
PWY-5067	40	40	NA	0	NA	0	NA	NA	NA
PWY-5079	40	40	NA	0	NA	0	NA	NA	NA
PWY-5080	40	40	NA	0	NA	0	NA	NA	NA
PWY-5083	40	40	NA	0.00549111213232148	NA	0.00365363345237035	NA	NA	NA
PWY-5088	40	40	NA	0.00136252285094361	NA	0.00178565715028359	NA	NA	NA
PWY-5097	40	40	NA	0.0206151503533	NA	0.00189032411295591	NA	NA	NA
PWY-5100	40	40	NA	0.0139943122363919	NA	0.00228725214186175	NA	NA	NA
PWY-5101	40	40	NA	0.000540415095365715	NA	0.00122627983540632	NA	NA	NA
PWY-5103	40	40	NA	0.0205979916838988	NA	0.00206571069821839	NA	NA	NA
PWY-5104	40	40	NA	0.0103422526674425	NA	0.00244659745829577	NA	NA	NA
PWY-5109	40	40	NA	1.31185993816572e-05	NA	8.29693075146266e-05	NA	NA	NA
PWY-5121	40	40	NA	0.00658062035851132	NA	0.00263481853146076	NA	NA	NA
PWY-5129	40	40	NA	0	NA	0	NA	NA	NA
PWY-5136	40	40	NA	0.00627004471861272	NA	0.00307193117640453	NA	NA	NA
PWY-5138	40	40	NA	0.00449215820332121	NA	0.00273823692610783	NA	NA	NA
PWY-5154	40	40	NA	0.0157585401287731	NA	0.00203306859737288	NA	NA	NA
PWY-5156	40	40	NA	4.33913638350476e-05	NA	0.000274431080999618	NA	NA	NA
PWY-5173	40	40	NA	0.00386368939675115	NA	0.00337993197445651	NA	NA	NA
PWY-5177	40	40	NA	0.00850570865847649	NA	0.00278028007412642	NA	NA	NA
PWY-5178	40	40	NA	5.20193681784409e-05	NA	0.000328999371773515	NA	NA	NA
PWY-5180	40	40	NA	0.000860892118922235	NA	0.00203498470529841	NA	NA	NA
PWY-5181	40	40	NA	0.000624089389834205	NA	0.0017653948116397	NA	NA	NA
PWY-5182	40	40	NA	0.000860892118922235	NA	0.00203498470529841	NA	NA	NA
PWY-5183	40	40	NA	0	NA	0	NA	NA	NA
PWY-5188	40	40	NA	0.0101659835578385	NA	0.00190479767969734	NA	NA	NA
PWY-5189	40	40	NA	0.00339317478338498	NA	0.00313268032404751	NA	NA	NA
PWY-5198	40	40	NA	0.000272257034692105	NA	0.000703057076200439	NA	NA	NA
PWY-5265	40	40	NA	0.0028217122668894	NA	0.00322091207878184	NA	NA	NA
PWY-5304	40	40	NA	0	NA	0	NA	NA	NA
PWY-5306	40	40	NA	0	NA	0	NA	NA	NA
PWY-5345	40	40	NA	0.00704173703565077	NA	0.00427099806213075	NA	NA	NA
PWY-5347	40	40	NA	0.011021036246794	NA	0.00320884560334635	NA	NA	NA
PWY-5367	40	40	NA	0.00314688031968821	NA	0.0028782623218276	NA	NA	NA
PWY-5381	40	40	NA	0	NA	0	NA	NA	NA
PWY-5384	40	40	NA	0.00667350517727291	NA	0.00275999244118104	NA	NA	NA
PWY-5392	40	40	NA	0.0012071430869834	NA	0.00127835759662154	NA	NA	NA
PWY-5415	40	40	NA	0.000463860629106357	NA	0.00128496173325143	NA	NA	NA
PWY-5417	40	40	NA	0.000669910168921576	NA	0.00170120247736835	NA	NA	NA
PWY-5419	40	40	NA	0	NA	0	NA	NA	NA
PWY-5420	40	40	NA	0	NA	0	NA	NA	NA
PWY-5430	40	40	NA	0	NA	0	NA	NA	NA
PWY-5431	40	40	NA	0.000669910168921576	NA	0.00170120247736835	NA	NA	NA
PWY-5464	40	40	NA	0.00399945309977654	NA	0.00217610076190974	NA	NA	NA
PWY-5484	40	40	NA	0.0144607106149658	NA	0.00230418902642498	NA	NA	NA
PWY-5505	40	40	NA	0.00761728423200578	NA	0.00185679685839458	NA	NA	NA
PWY-5509	40	40	NA	0.000251504720090591	NA	0.000804660053647207	NA	NA	NA
PWY-5514	40	40	NA	3.91869860546819e-05	NA	0.000247840261140101	NA	NA	NA
PWY-5531	40	40	NA	0	NA	0	NA	NA	NA
PWY-5532	40	40	NA	0	NA	0	NA	NA	NA
PWY-5534	40	40	NA	0	NA	0	NA	NA	NA
PWY-561	40	40	NA	0.00338639131228657	NA	0.00398138825305499	NA	NA	NA
PWY-5647	40	40	NA	3.54467502121004e-05	NA	0.000224184932642588	NA	NA	NA
PWY-5651	40	40	NA	0	NA	0	NA	NA	NA
PWY-5654	40	40	NA	0.000187157954058493	NA	0.000568763594103137	NA	NA	NA
PWY-5656	40	40	NA	0.00180573347672812	NA	0.00270071254614556	NA	NA	NA
PWY-5659	40	40	NA	0.0112712039640266	NA	0.00161066663054056	NA	NA	NA
PWY-5667	40	40	NA	0.020224193895453	NA	0.00120612151513251	NA	NA	NA
PWY-5675	40	40	NA	0.00300809497128196	NA	0.0040362350482899	NA	NA	NA
PWY-5676	40	40	NA	0.00717251770040512	NA	0.00202625328703731	NA	NA	NA
PWY-5677	40	40	NA	0.00162416869488102	NA	0.00110764419920747	NA	NA	NA
PWY-5686	40	40	NA	0.022993999231022	NA	0.00257810908652745	NA	NA	NA
