len_control	len_case	mean_control	mean_case	sd_control	sd_case	cohen.d	lower	upper
DTDPRHAMSYN-PWY	61	53	0.023023456611674	0.0225726122228976	0.0025091267678797	0.00334898362450928	0.153915818472681	-0.218694155689746	0.526525792635108
ECASYN-PWY	61	53	0.00102535656962576	0.00165715127533378	0.00136787899844341	0.00201522175965052	-0.371779646948941	-0.747026547379087	0.00346725348120591
ENTBACSYN-PWY	61	53	0.00248814889343363	0.00359220146269578	0.0033771235880329	0.00379277331138056	-0.308729440501202	-0.682990648956043	0.0655317679536403
FAO-PWY	61	53	0.0047281607624958	0.00642707643118209	0.00336245391953075	0.00370966741671704	-0.481564003246437	-0.858954168977564	-0.104173837515309
FASYN-ELONG-PWY	61	53	0.00845234505419094	0.00980171115173064	0.00314733328646904	0.00354915548881665	-0.404012585091372	-0.779832761456278	-0.0281924087264661
FASYN-INITIAL-PWY	61	53	0.0076780623145532	0.00885152226213162	0.00362535455700556	0.00395098626513757	-0.3104366033895	-0.684722126061351	0.0638489192823504
FERMENTATION-PWY	61	53	0.0078415968347695	0.00750465389310387	0.00334128136447945	0.00298196105947039	0.105973292241405	-0.266348683895294	0.478295268378105
FOLSYN-PWY	61	53	0.00673436031977031	0.00652815662247204	0.00270103857214257	0.00286577192123739	0.0742077137130359	-0.297981891855435	0.446397319281506
FUC-RHAMCAT-PWY	61	53	0.00683954411097507	0.00724562229994366	0.00205163098731726	0.00230821789580985	-0.186743044344842	-0.559611313517931	0.186125224828247
FUCCAT-PWY	61	53	0.00572522510869614	0.00605496154139525	0.00201478497767499	0.00238263589189893	-0.150340857095399	-0.522925698580253	0.222243984389455
GALACT-GLUCUROCAT-PWY	61	53	0.00744620023460846	0.00759557423379513	0.00192693403240317	0.00248242407233005	-0.0678253156834863	-0.439993951738766	0.304343320371793
GALACTARDEG-PWY	61	53	0.00309872604305245	0.00436277216281549	0.0027972565938133	0.00348605501169529	-0.403085216982789	-0.778888246856702	-0.0272821871088766
GALACTUROCAT-PWY	61	53	0.00698577436907759	0.00714936639979778	0.00169654400653336	0.00225408919154523	-0.0828282385366207	-0.455049156581051	0.28939267950781
GALLATE-DEGRADATION-I-PWY	61	53	0	0	0	0	NA	NA	NA
GALLATE-DEGRADATION-II-PWY	61	53	0	0	0	0	NA	NA	NA
GLCMANNANAUT-PWY	61	53	0.00926982900965039	0.0100297671330255	0.00219166989221182	0.00284382674315465	-0.302093619060631	-0.676261575865038	0.0720743377437762
GLUCARDEG-PWY	61	53	0.00249779860600427	0.00356520245784348	0.00214869295750523	0.00290437756704463	-0.42226606199594	-0.79843158852075	-0.04610053547113
GLUCARGALACTSUPER-PWY	61	53	0.00309872604305245	0.00436277216281549	0.0027972565938133	0.00348605501169529	-0.403085216982789	-0.778888246856702	-0.0272821871088766
GLUCONEO-PWY	61	53	0.014047535116049	0.0145100527001967	0.00169307471453002	0.00208662405039635	-0.245232836864495	-0.618684030025738	0.128218356296747
GLUCOSE1PMETAB-PWY	61	53	0.00454685553768666	0.00475986577805931	0.00319966936452199	0.00313508234003847	-0.0671989198359215	-0.439365599349598	0.304967759677755
