len_control	len_case	mean_control	mean_case	sd_control	sd_case	cohen.d	lower	upper
P261-PWY	251	187	0	8.0875693943787e-06	0	7.81059614727428e-05	-0.158533340099655	-0.348685529648322	0.0316188494490119
P4-PWY	251	187	0.00730476812611769	0.00742999381725395	0.00341071639872153	0.00330017488890358	-0.0372252011078006	-0.227101840483781	0.15265143826818
P42-PWY	251	187	0.00466625968592942	0.00481058879707287	0.00229383445529222	0.0023206461891101	-0.0626072293229057	-0.252513290507025	0.127298831861214
P441-PWY	251	187	0.00790464110895774	0.00833401937895291	0.00297631488192744	0.00299785229004204	-0.143820172787144	-0.333920773544408	0.0462804279701198
P461-PWY	251	187	0.00596385624886806	0.00621768690193528	0.00362714089731643	0.0035931765969328	-0.0702608337102453	-0.260178701114129	0.119657033693638
P562-PWY	251	187	0.000719031842537139	0.000947631270095366	0.0010717387108621	0.00106795140844108	-0.213619435926919	-0.404009182186591	-0.0232296896672478
P621-PWY	251	187	0.00103780780266966	0.00100732579321055	0.00130754462450345	0.00125086579919294	0.0237459626812344	-0.166121133236168	0.213613058598637
PANTO-PWY	251	187	0.0184449047632361	0.0184950835784787	0.00230660684082367	0.00174076624970894	-0.0240770706578058	-0.213944350454753	0.165790209139142
PANTOSYN-PWY	251	187	0.0187504945762644	0.0187659571987368	0.00227683484890513	0.00169564385536352	-0.00754584654854738	-0.197407055623651	0.182315362526557
PENTOSE-P-PWY	251	187	0.0120950841925281	0.0122190445032747	0.00257086745276194	0.00212594451517813	-0.0518400460118079	-0.24173179976448	0.138051707740865
PEPTIDOGLYCANSYN-PWY	251	187	0.0219467870611173	0.021755680658465	0.00248561775841943	0.00225644707114659	0.0799427481209677	-0.109992001635882	0.269877497877818
PHOSLIPSYN-PWY	251	187	0.0142430753493277	0.0143685979885941	0.00261278385058843	0.00226538542824309	-0.0508072886896946	-0.240697811556353	0.139083234176964
PHOTOALL-PWY	251	187	1.15642661758959e-05	2.37086083119182e-05	0.000105447810776369	0.000211436024032638	-0.0761296890149886	-0.26605753033496	0.113798152304983
POLYAMINSYN3-PWY	251	187	0.00384735075160526	0.00396832922573295	0.00252104028113401	0.00236400860807135	-0.0492728139310137	-0.239161553668461	0.140615925806433
POLYAMSYN-PWY	251	187	0.00691290762777954	0.00704422530453993	0.00291237822018656	0.00272762010764603	-0.0463196384240342	-0.236205100274522	0.143565823426454
POLYISOPRENSYN-PWY	251	187	0.00836638569913569	0.00820657888839582	0.00249536810822102	0.00222328703480483	0.0670583973187406	-0.122854364700559	0.25697115933804
PPGPPMET-PWY	251	187	0.00455359964517847	0.00476920708342855	0.002179490180047	0.0025368807097359	-0.0921933382451273	-0.282152565842254	0.097765889351999
PROPFERM-PWY	251	187	0.00119422066068057	0.00134625011880246	0.000991841494564432	0.00122037155694598	-0.138816648865631	-0.328900846877502	0.0512675491462411
PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY	251	187	0.000725055497583155	0.000765770817996186	0.00168979709937463	0.00155769994898459	-0.0249061483389939	-0.214773899730139	0.164961603052152
PRPP-PWY	251	187	0.00991126491254272	0.0104576824737936	0.00269895563501418	0.00244171860700019	-0.210781536357408	-0.401157334283625	-0.0204057384311905
PWY-101	251	187	8.73296894921229e-05	7.81233899472688e-05	0.000274594496285992	0.000295404070437681	0.032455545536655	-0.157417234532866	0.222328325606176
PWY-1042	251	187	0.023891623071981	0.0234097105449199	0.00225719752383477	0.00203245578045423	0.22267695627861	0.0322414515195181	0.413112461037702
PWY-1269	251	187	0.0112431068991836	0.0113244522910604	0.00375809174951109	0.0032707995861958	-0.0228602239572769	-0.212726840498315	0.167006392583761
PWY-1361	251	187	1.23439309628172e-05	3.32051581329361e-05	0.000138135527951665	0.000272890921282392	-0.100942424086949	-0.290921263560026	0.0890364153861282
PWY-1501	251	187	6.20236398658951e-05	4.02787840403262e-05	0.000536075601834847	0.000332096251128133	0.0472457720500765	-0.142640695973481	0.237132240073634
PWY-1541	251	187	0.000135338425634865	8.56805866404062e-05	0.000838614356233342	0.000404880572208643	0.0721891279440786	-0.117731928373336	0.262110184261493
PWY-1622	251	187	5.33222766487707e-05	3.93306213241888e-05	0.00029709408675976	0.000218022360230518	0.0525509284119263	-0.137341686989368	0.242443543813221
PWY-181	251	187	9.97667326921495e-05	9.32145672169498e-05	0.000519317157743335	0.00053916822385951	0.0124122948062211	-0.177450042170572	0.202274631783014
PWY-1861	251	187	0.00502727876012402	0.00508572736370237	0.00302394097272921	0.00276744927724724	-0.0200353104038191	-0.209900519774047	0.169829898966409
PWY-2201	251	187	0	0	0	0	NA	NA	NA
PWY-2221	251	187	7.89279694234271e-05	0.000181454311798246	0.00046476469473964	0.000704622828981798	-0.17696336254444	-0.367187233664056	0.0132605085751761
PWY-241	251	187	0.00690597838270516	0.0071773690229745	0.00317339785785495	0.00299927238018534	-0.0875365772803693	-0.277486090128112	0.102412935567373
PWY-2723	251	187	0.00425468574136613	0.00431770938001994	0.00330044706329525	0.00301311221409905	-0.0198122474946194	-0.209677353645674	0.170052858656436
PWY-2941	251	187	0.0111214900144159	0.0115317792428038	0.00301482825681213	0.00293655682629791	-0.137602979705355	-0.327683286332219	0.0524773269215101
PWY-2942	251	187	0.0204133946862498	0.0201578917334955	0.0020512104781185	0.00187314750340155	0.129223976588337	-0.060830394746957	0.319278347923632
PWY-3001	251	187	0.0185868013151191	0.0184721000288483	0.00144500791737645	0.00127173229552553	0.083494214990816	-0.106447272633972	0.273435702615604
PWY-3502	251	187	0	0	0	0	NA	NA	NA
PWY-3781	251	187	0.000943237120601063	0.00105365754410753	0.00121516263784513	0.00137643639026341	-0.0858342307002071	-0.27578031771436	0.104111856313946
PWY-3801	251	187	0.00051494441041199	0.000609830657089443	0.00178397585997884	0.00184907294050873	-0.0523645338181237	-0.242256922158929	0.137527854522682
PWY-3841	251	187	0.0210402389308457	0.0208855505641281	0.00201796268362746	0.00196239296189808	0.0775595775363107	-0.112370814902818	0.267489969975439
PWY-4041	251	187	0.00767363182082951	0.00764183780227877	0.00349510146851469	0.00316398023546242	0.00946859444293758	-0.180392994541469	0.199330183427344
PWY-4242	251	187	0.0194224438011174	0.0193211370180435	0.00210431424177141	0.00193755500315224	0.0497859708563599	-0.140103359109182	0.239675300821902
PWY-4321	251	187	0.000218119071681952	0.000217400904300596	0.000907728863469012	0.000658116791881948	0.000885863034236082	-0.188974693917335	0.190746419985808
PWY-4361	251	187	3.49513415321227e-05	4.77247178274376e-05	0.000297110350489558	0.00046986786889629	-0.0335676500284257	-0.223441282716986	0.156305982660134
PWY-4702	251	187	0.00191392342846229	0.00198943674545098	0.00311912761894183	0.00318627898392516	-0.0239880931500989	-0.213855323283564	0.165879136983366
PWY-4722	251	187	0.00050601629735536	0.000471024373561461	0.000656951890114696	0.0006346400513197	0.0540392799660472	-0.135855177433565	0.243933737365659
PWY-4981	251	187	0.0101984191405017	0.0103857840904107	0.00250236934913039	0.00254506840461051	-0.0743313056318593	-0.264256005736243	0.115593394472525
PWY-4984	251	187	0.0114308784759887	0.0114939285411085	0.00346377175532058	0.00335555643596273	-0.018446340990123	-0.208310840290238	0.171418158309992
PWY-5004	251	187	0.000375668309487249	0.00052874595965895	0.000842095230299404	0.000973419603743971	-0.169998548153956	-0.360194407869093	0.0201973115611818
PWY-5005	251	187	0.00485083050814433	0.00502923175736068	0.00299222122313525	0.00287510220237242	-0.0606223893070349	-0.250525610731351	0.129280832117281
PWY-5022	251	187	0.00408879204731612	0.00440805030218964	0.00227266561455698	0.0022997835704612	-0.13976357589845	-0.329850833716127	0.0503236819192263
PWY-5028	251	187	8.77967589532448e-05	0.000218747729563216	0.000432612719026418	0.000926707441938147	-0.190268985167032	-0.380549483221389	1.15128873258707e-05
PWY-5030	251	187	0.0107737832406399	0.0109611564510945	0.00338576764982341	0.00296986700237754	-0.0582822166802398	-0.248182207420336	0.131617774059856
PWY-5044	251	187	0	0	0	0	NA	NA	NA
PWY-5055	251	187	1.97864702351685e-05	3.81000141225521e-05	0.000141774345161702	0.000205854635957905	-0.106439738018582	-0.296431808049597	0.0835523320124341
PWY-5067	251	187	0	0	0	0	NA	NA	NA
PWY-5079	251	187	3.15941437117553e-06	0	5.00545371706343e-05	0	0.0833559066372308	-0.106585313112679	0.273297126387141
PWY-5080	251	187	0	0	0	0	NA	NA	NA
PWY-5083	251	187	0.00493654918512135	0.00543826163031098	0.00316594834008824	0.00323204717790402	-0.15706423447683	-0.347211047916542	0.0330825789628824
PWY-5088	251	187	0.000874431684267732	0.00114457654579555	0.00133018045585582	0.00156453302139794	-0.18827450285756	-0.378546252318217	0.00199724660309661
PWY-5097	251	187	0.0206922079628088	0.0204243135501875	0.00205539923382529	0.00193656045041003	0.133575639545692	-0.056491998508652	0.323643277600035
PWY-5100	251	187	0.0132459543244049	0.0133945058797802	0.00271239197160489	0.00261696834655154	-0.0555935500987028	-0.245489985966862	0.134302885769457
PWY-5101	251	187	0.000209905319461894	0.0003196529447123	0.000601494809977025	0.0008719540139769	-0.150494386632671	-0.340617768712232	0.0396289954468894
PWY-5103	251	187	0.0199259293448955	0.0195990197225678	0.00279803519510987	0.00224953740774661	0.126790054509649	-0.0632570878392106	0.316837196858508
PWY-5104	251	187	0.00995648135192258	0.0100844723926048	0.00290742403522484	0.00288086170629992	-0.0441939365860192	-0.234077164332018	0.14568929115998
PWY-5109	251	187	0	2.96815734752635e-06	0	4.05889412699957e-05	-0.111960793880442	-0.301966856592711	0.0780452688318266
PWY-5121	251	187	0.00544477688095102	0.00538855132360214	0.00331390025552084	0.00291075204515873	0.0178593875710728	-0.172004864265125	0.207723639407271
PWY-5129	251	187	0	0	0	0	NA	NA	NA
PWY-5136	251	187	0.00573717797113081	0.00579461150908245	0.00284268428262642	0.00309343940526725	-0.019454066609522	-0.20931900943502	0.170410876215977
PWY-5138	251	187	0.00402819584103163	0.00469263015588648	0.00241484118362858	0.00270157128832876	-0.261472816479072	-0.452125664416265	-0.0708199685418782
PWY-5154	251	187	0.0154350197918137	0.0154099315113039	0.00248967378561084	0.00183879557017767	0.0112236400335595	-0.178638370681118	0.201085650748237
PWY-5156	251	187	1.23809357102564e-05	2.01202154500675e-05	0.000196150910868232	0.000196025648356167	-0.0394664919829842	-0.229345127307342	0.150412143341373
